Date,Close,Volume,VIX,GDP,Unemployment,CPI,Interest_Rate
1996-12-10,747.5399780273438,446120000.0,17.8799991607666,8259.771,5.4,159.1,5.29
1996-12-11,740.72998046875,494210000.0,19.68000030517578,8259.771,5.4,159.1,5.29
1996-12-12,729.2999877929688,492920000.0,20.450000762939453,8259.771,5.4,159.1,5.29
1996-12-13,728.6400146484375,458540000.0,21.09000015258789,8259.771,5.4,159.1,5.29
1996-12-16,720.97998046875,447560000.0,21.989999771118164,8259.771,5.4,159.1,5.29
1996-12-17,726.0399780273438,519840000.0,20.770000457763672,8259.771,5.4,159.1,5.29
1996-12-18,731.5399780273438,500490000.0,19.420000076293945,8259.771,5.4,159.1,5.29
1996-12-19,745.760009765625,526410000.0,18.770000457763672,8259.771,5.4,159.1,5.29
1996-12-20,748.8699951171875,654340000.0,18.850000381469727,8259.771,5.4,159.1,5.29
1996-12-23,746.9199829101562,343280000.0,19.5,8259.771,5.4,159.1,5.29
1996-12-24,751.030029296875,165140000.0,18.68000030517578,8259.771,5.4,159.1,5.29
1996-12-26,755.8200073242188,254630000.0,18.59000015258789,8259.771,5.4,159.1,5.29
1996-12-27,756.7899780273438,253810000.0,19.1299991607666,8259.771,5.4,159.1,5.29
1996-12-30,753.8499755859375,339060000.0,19.510000228881836,8259.771,5.4,159.1,5.29
1996-12-31,740.739990234375,399760000.0,20.920000076293945,8259.771,5.4,159.1,5.29
1997-01-01,740.739990234375,399760000.0,20.920000076293945,8362.655,5.3,159.4,5.25
1997-01-02,737.010009765625,463230000.0,21.139999389648438,8362.655,5.3,159.4,5.25
1997-01-03,748.030029296875,452970000.0,19.1299991607666,8362.655,5.3,159.4,5.25
1997-01-06,747.6500244140625,531350000.0,19.889999389648438,8362.655,5.3,159.4,5.25
1997-01-07,753.22998046875,538220000.0,19.350000381469727,8362.655,5.3,159.4,5.25
1997-01-08,748.4099731445312,557510000.0,20.239999771118164,8362.655,5.3,159.4,5.25
1997-01-09,754.8499755859375,555370000.0,20.90999984741211,8362.655,5.3,159.4,5.25
1997-01-10,759.5,545850000.0,19.6299991607666,8362.655,5.3,159.4,5.25
1997-01-13,759.510009765625,445400000.0,19.84000015258789,8362.655,5.3,159.4,5.25
1997-01-14,768.8599853515625,531600000.0,19.270000457763672,8362.655,5.3,159.4,5.25
1997-01-15,767.2000122070312,524990000.0,19.399999618530273,8362.655,5.3,159.4,5.25
1997-01-16,769.75,537290000.0,19.610000610351562,8362.655,5.3,159.4,5.25
1997-01-17,776.1699829101562,534640000.0,18.6299991607666,8362.655,5.3,159.4,5.25
1997-01-20,776.7000122070312,440470000.0,18.600000381469727,8362.655,5.3,159.4,5.25
1997-01-21,782.719970703125,571280000.0,17.809999465942383,8362.655,5.3,159.4,5.25
1997-01-22,786.22998046875,589230000.0,17.09000015258789,8362.655,5.3,159.4,5.25
1997-01-23,777.5599975585938,685070000.0,18.469999313354492,8362.655,5.3,159.4,5.25
1997-01-24,770.52001953125,542920000.0,19.329999923706055,8362.655,5.3,159.4,5.25
1997-01-27,765.02001953125,445760000.0,20.15999984741211,8362.655,5.3,159.4,5.25
1997-01-28,765.02001953125,541580000.0,20.739999771118164,8362.655,5.3,159.4,5.25
1997-01-29,772.5,498390000.0,20.229999542236328,8362.655,5.3,159.4,5.25
1997-01-30,784.1699829101562,524160000.0,19.469999313354492,8362.655,5.3,159.4,5.25
1997-01-31,786.1599731445312,578550000.0,19.469999313354492,8362.655,5.3,159.4,5.25
1997-02-01,786.1599731445312,578550000.0,19.469999313354492,8362.655,5.2,159.7,5.19
1997-02-03,786.72998046875,463600000.0,19.579999923706055,8362.655,5.2,159.7,5.19
1997-02-04,789.260009765625,506530000.0,19.43000030517578,8362.655,5.2,159.7,5.19
1997-02-05,778.280029296875,580520000.0,21.059999465942383,8362.655,5.2,159.7,5.19
1997-02-06,780.1500244140625,519660000.0,20.15999984741211,8362.655,5.2,159.7,5.19
1997-02-07,789.5599975585938,540910000.0,18.899999618530273,8362.655,5.2,159.7,5.19
1997-02-10,785.4299926757812,471590000.0,20.649999618530273,8362.655,5.2,159.7,5.19
1997-02-11,789.5900268554688,483090000.0,19.969999313354492,8362.655,5.2,159.7,5.19
1997-02-12,802.77001953125,563890000.0,19.479999542236328,8362.655,5.2,159.7,5.19
1997-02-13,811.8200073242188,593710000.0,19.229999542236328,8362.655,5.2,159.7,5.19
1997-02-14,808.47998046875,491540000.0,19.18000030517578,8362.655,5.2,159.7,5.19
1997-02-18,816.2899780273438,474110000.0,19.700000762939453,8362.655,5.2,159.7,5.19
1997-02-19,812.489990234375,519350000.0,20.610000610351562,8362.655,5.2,159.7,5.19
1997-02-20,802.7999877929688,492220000.0,21.40999984741211,8362.655,5.2,159.7,5.19
1997-02-21,801.77001953125,478450000.0,20.549999237060547,8362.655,5.2,159.7,5.19
1997-02-24,810.280029296875,462450000.0,19.84000015258789,8362.655,5.2,159.7,5.19
1997-02-25,812.030029296875,527450000.0,19.979999542236328,8362.655,5.2,159.7,5.19
1997-02-26,805.6799926757812,573920000.0,20.739999771118164,8362.655,5.2,159.7,5.19
1997-02-27,795.0700073242188,464660000.0,21.079999923706055,8362.655,5.2,159.7,5.19
1997-02-28,790.8200073242188,508280000.0,21.100000381469727,8362.655,5.2,159.7,5.19
1997-03-01,790.8200073242188,508280000.0,21.100000381469727,8362.655,5.2,159.8,5.39
1997-03-03,795.3099975585938,437220000.0,20.889999389648438,8362.655,5.2,159.8,5.39
1997-03-04,790.9500122070312,537890000.0,20.6200008392334,8362.655,5.2,159.8,5.39
1997-03-05,801.989990234375,532500000.0,19.489999771118164,8362.655,5.2,159.8,5.39
1997-03-06,798.5599975585938,540310000.0,20.479999542236328,8362.655,5.2,159.8,5.39
1997-03-07,804.969970703125,508270000.0,19.31999969482422,8362.655,5.2,159.8,5.39
1997-03-10,813.6500244140625,468780000.0,19.0,8362.655,5.2,159.8,5.39
1997-03-11,811.3400268554688,493250000.0,19.25,8362.655,5.2,159.8,5.39
1997-03-12,804.260009765625,490200000.0,19.610000610351562,8362.655,5.2,159.8,5.39
1997-03-13,789.5599975585938,507560000.0,19.790000915527344,8362.655,5.2,159.8,5.39
1997-03-14,793.1699829101562,491540000.0,19.809999465942383,8362.655,5.2,159.8,5.39
1997-03-17,795.7100219726562,495260000.0,20.950000762939453,8362.655,5.2,159.8,5.39
1997-03-18,789.6599731445312,467330000.0,21.260000228881836,8362.655,5.2,159.8,5.39
1997-03-19,785.77001953125,535580000.0,21.739999771118164,8362.655,5.2,159.8,5.39
1997-03-20,782.6500244140625,497480000.0,21.219999313354492,8362.655,5.2,159.8,5.39
1997-03-21,784.0999755859375,638760000.0,19.690000534057617,8362.655,5.2,159.8,5.39
1997-03-24,790.8900146484375,451970000.0,20.059999465942383,8362.655,5.2,159.8,5.39
1997-03-25,789.0700073242188,487520000.0,19.260000228881836,8362.655,5.2,159.8,5.39
1997-03-26,790.5,506670000.0,18.31999969482422,8362.655,5.2,159.8,5.39
1997-03-27,773.8800048828125,476790000.0,20.5,8362.655,5.2,159.8,5.39
1997-03-31,757.1199951171875,555880000.0,22.139999389648438,8362.655,5.2,159.8,5.39
1997-04-01,759.6400146484375,515770000.0,20.84000015258789,8518.825,5.1,159.9,5.51
1997-04-02,750.1099853515625,478210000.0,21.299999237060547,8518.825,5.1,159.9,5.51
1997-04-03,750.3200073242188,498010000.0,21.190000534057617,8518.825,5.1,159.9,5.51
1997-04-04,757.9000244140625,544580000.0,19.229999542236328,8518.825,5.1,159.9,5.51
1997-04-07,762.1300048828125,453790000.0,18.510000228881836,8518.825,5.1,159.9,5.51
1997-04-08,766.1199951171875,450790000.0,18.440000534057617,8518.825,5.1,159.9,5.51
1997-04-09,760.5999755859375,451500000.0,18.559999465942383,8518.825,5.1,159.9,5.51
1997-04-10,758.3400268554688,421790000.0,19.010000228881836,8518.825,5.1,159.9,5.51
1997-04-11,737.6500244140625,444380000.0,19.760000228881836,8518.825,5.1,159.9,5.51
1997-04-14,743.72998046875,406800000.0,19.09000015258789,8518.825,5.1,159.9,5.51
1997-04-15,754.719970703125,507370000.0,18.25,8518.825,5.1,159.9,5.51
1997-04-16,763.530029296875,498820000.0,17.639999389648438,8518.825,5.1,159.9,5.51
1997-04-17,761.77001953125,503760000.0,18.709999084472656,8518.825,5.1,159.9,5.51
1997-04-18,766.3400268554688,468940000.0,18.75,8518.825,5.1,159.9,5.51
1997-04-21,760.3699951171875,397300000.0,20.100000381469727,8518.825,5.1,159.9,5.51
1997-04-22,774.6099853515625,507500000.0,19.520000457763672,8518.825,5.1,159.9,5.51
1997-04-23,773.6400146484375,489350000.0,20.479999542236328,8518.825,5.1,159.9,5.51
1997-04-24,771.1799926757812,493640000.0,20.829999923706055,8518.825,5.1,159.9,5.51
1997-04-25,765.3699951171875,414350000.0,21.149999618530273,8518.825,5.1,159.9,5.51
1997-04-28,772.9600219726562,404470000.0,21.34000015258789,8518.825,5.1,159.9,5.51
1997-04-29,794.0499877929688,547690000.0,19.809999465942383,8518.825,5.1,159.9,5.51
1997-04-30,801.3400268554688,556070000.0,20.059999465942383,8518.825,5.1,159.9,5.51
1997-05-01,798.530029296875,460380000.0,19.8700008392334,8518.825,4.9,159.9,5.5
1997-05-02,812.969970703125,499770000.0,17.510000228881836,8518.825,4.9,159.9,5.5
1997-05-05,830.2899780273438,549410000.0,20.1299991607666,8518.825,4.9,159.9,5.5
1997-05-06,827.760009765625,603680000.0,20.850000381469727,8518.825,4.9,159.9,5.5
1997-05-07,815.6199951171875,500580000.0,21.34000015258789,8518.825,4.9,159.9,5.5
1997-05-08,820.260009765625,534120000.0,21.260000228881836,8518.825,4.9,159.9,5.5
1997-05-09,824.780029296875,455690000.0,20.110000610351562,8518.825,4.9,159.9,5.5
1997-05-12,837.6599731445312,459370000.0,20.25,8518.825,4.9,159.9,5.5
1997-05-13,833.1300048828125,489760000.0,20.809999465942383,8518.825,4.9,159.9,5.5
1997-05-14,836.0399780273438,504960000.0,21.09000015258789,8518.825,4.9,159.9,5.5
1997-05-15,841.8800048828125,458170000.0,19.90999984741211,8518.825,4.9,159.9,5.5
1997-05-16,829.75,486780000.0,21.56999969482422,8518.825,4.9,159.9,5.5
1997-05-19,833.27001953125,345140000.0,21.479999542236328,8518.825,4.9,159.9,5.5
1997-05-20,841.6599731445312,450850000.0,19.260000228881836,8518.825,4.9,159.9,5.5
1997-05-21,839.3499755859375,540730000.0,19.280000686645508,8518.825,4.9,159.9,5.5
1997-05-22,835.6599731445312,426940000.0,18.770000457763672,8518.825,4.9,159.9,5.5
1997-05-23,847.030029296875,417030000.0,18.079999923706055,8518.825,4.9,159.9,5.5
1997-05-27,849.7100219726562,436150000.0,19.360000610351562,8518.825,4.9,159.9,5.5
1997-05-28,847.2100219726562,487340000.0,19.280000686645508,8518.825,4.9,159.9,5.5
1997-05-29,844.0800170898438,462600000.0,19.020000457763672,8518.825,4.9,159.9,5.5
1997-05-30,848.280029296875,537200000.0,19.190000534057617,8518.825,4.9,159.9,5.5
1997-06-01,848.280029296875,537200000.0,19.190000534057617,8518.825,5.0,160.2,5.56
1997-06-02,846.3599853515625,435950000.0,20.850000381469727,8518.825,5.0,160.2,5.56
1997-06-03,845.47998046875,527120000.0,20.010000228881836,8518.825,5.0,160.2,5.56
1997-06-04,840.1099853515625,466690000.0,20.100000381469727,8518.825,5.0,160.2,5.56
1997-06-05,843.4299926757812,452610000.0,20.360000610351562,8518.825,5.0,160.2,5.56
1997-06-06,858.010009765625,488940000.0,18.940000534057617,8518.825,5.0,160.2,5.56
1997-06-09,862.9099731445312,465810000.0,19.459999084472656,8518.825,5.0,160.2,5.56
1997-06-10,865.27001953125,526980000.0,19.040000915527344,8518.825,5.0,160.2,5.56
1997-06-11,869.5700073242188,513740000.0,18.850000381469727,8518.825,5.0,160.2,5.56
1997-06-12,883.4600219726562,592730000.0,18.510000228881836,8518.825,5.0,160.2,5.56
1997-06-13,893.27001953125,575810000.0,19.270000457763672,8518.825,5.0,160.2,5.56
1997-06-16,893.9000244140625,414280000.0,19.770000457763672,8518.825,5.0,160.2,5.56
1997-06-17,894.4199829101562,543010000.0,20.170000076293945,8518.825,5.0,160.2,5.56
1997-06-18,889.0599975585938,491740000.0,20.450000762939453,8518.825,5.0,160.2,5.56
1997-06-19,897.989990234375,536940000.0,20.100000381469727,8518.825,5.0,160.2,5.56
1997-06-20,898.7000122070312,653110000.0,20.200000762939453,8518.825,5.0,160.2,5.56
1997-06-23,878.6199951171875,492940000.0,21.190000534057617,8518.825,5.0,160.2,5.56
1997-06-24,896.3400268554688,542650000.0,20.739999771118164,8518.825,5.0,160.2,5.56
1997-06-25,888.989990234375,603040000.0,21.5,8518.825,5.0,160.2,5.56
1997-06-26,883.6799926757812,499780000.0,21.81999969482422,8518.825,5.0,160.2,5.56
1997-06-27,887.2999877929688,472540000.0,21.219999313354492,8518.825,5.0,160.2,5.56
1997-06-30,885.1400146484375,561540000.0,21.530000686645508,8518.825,5.0,160.2,5.56
1997-07-01,891.030029296875,544190000.0,21.0,8662.823,4.9,160.4,5.52
1997-07-02,904.030029296875,526970000.0,19.700000762939453,8662.823,4.9,160.4,5.52
1997-07-03,916.9199829101562,374680000.0,17.81999969482422,8662.823,4.9,160.4,5.52
1997-07-07,912.2000122070312,518780000.0,19.1299991607666,8662.823,4.9,160.4,5.52
1997-07-08,918.75,526010000.0,18.760000228881836,8662.823,4.9,160.4,5.52
1997-07-09,907.5399780273438,589110000.0,20.399999618530273,8662.823,4.9,160.4,5.52
1997-07-10,913.780029296875,551340000.0,19.920000076293945,8662.823,4.9,160.4,5.52
1997-07-11,916.6799926757812,500050000.0,19.059999465942383,8662.823,4.9,160.4,5.52
1997-07-14,918.3800048828125,485960000.0,19.579999923706055,8662.823,4.9,160.4,5.52
1997-07-15,925.760009765625,598370000.0,19.0,8662.823,4.9,160.4,5.52
1997-07-16,936.5900268554688,647390000.0,19.360000610351562,8662.823,4.9,160.4,5.52
1997-07-17,931.6099853515625,629250000.0,20.540000915527344,8662.823,4.9,160.4,5.52
1997-07-18,915.2999877929688,589710000.0,22.280000686645508,8662.823,4.9,160.4,5.52
1997-07-21,912.9400024414062,459500000.0,23.510000228881836,8662.823,4.9,160.4,5.52
1997-07-22,933.97998046875,579590000.0,21.770000457763672,8662.823,4.9,160.4,5.52
1997-07-23,936.5599975585938,616930000.0,21.299999237060547,8662.823,4.9,160.4,5.52
1997-07-24,940.2999877929688,571020000.0,20.959999084472656,8662.823,4.9,160.4,5.52
1997-07-25,938.7899780273438,521510000.0,20.81999969482422,8662.823,4.9,160.4,5.52
1997-07-28,936.4500122070312,466920000.0,21.84000015258789,8662.823,4.9,160.4,5.52
1997-07-29,942.2899780273438,544540000.0,22.020000457763672,8662.823,4.9,160.4,5.52
1997-07-30,952.2899780273438,568470000.0,21.389999389648438,8662.823,4.9,160.4,5.52
1997-07-31,954.3099975585938,547830000.0,21.479999542236328,8662.823,4.9,160.4,5.52
1997-08-01,947.1400146484375,513750000.0,22.290000915527344,8662.823,4.8,160.8,5.54
1997-08-04,950.2999877929688,456000000.0,21.940000534057617,8662.823,4.8,160.8,5.54
1997-08-05,952.3699951171875,525710000.0,20.639999389648438,8662.823,4.8,160.8,5.54
1997-08-06,960.3200073242188,565200000.0,20.049999237060547,8662.823,4.8,160.8,5.54
1997-08-07,951.1900024414062,576030000.0,19.770000457763672,8662.823,4.8,160.8,5.54
1997-08-08,933.5399780273438,563420000.0,22.459999084472656,8662.823,4.8,160.8,5.54
1997-08-11,937.0,480340000.0,22.770000457763672,8662.823,4.8,160.8,5.54
1997-08-12,926.530029296875,499310000.0,23.75,8662.823,4.8,160.8,5.54
1997-08-13,922.02001953125,587210000.0,24.520000457763672,8662.823,4.8,160.8,5.54
1997-08-14,924.77001953125,530460000.0,23.110000610351562,8662.823,4.8,160.8,5.54
1997-08-15,900.8099975585938,537820000.0,24.450000762939453,8662.823,4.8,160.8,5.54
1997-08-18,912.489990234375,514330000.0,24.3700008392334,8662.823,4.8,160.8,5.54
1997-08-19,926.010009765625,545630000.0,22.639999389648438,8662.823,4.8,160.8,5.54
1997-08-20,939.3499755859375,521270000.0,21.09000015258789,8662.823,4.8,160.8,5.54
1997-08-21,925.0499877929688,499000000.0,23.829999923706055,8662.823,4.8,160.8,5.54
1997-08-22,923.5399780273438,460160000.0,24.739999771118164,8662.823,4.8,160.8,5.54
1997-08-25,920.1599731445312,388990000.0,24.100000381469727,8662.823,4.8,160.8,5.54
1997-08-26,913.02001953125,449110000.0,24.729999542236328,8662.823,4.8,160.8,5.54
1997-08-27,913.7000122070312,492150000.0,24.260000228881836,8662.823,4.8,160.8,5.54
1997-08-28,903.6699829101562,486300000.0,24.510000228881836,8662.823,4.8,160.8,5.54
1997-08-29,899.469970703125,413910000.0,24.760000228881836,8662.823,4.8,160.8,5.54
1997-09-01,899.469970703125,413910000.0,24.760000228881836,8662.823,4.9,161.2,5.54
1997-09-02,927.5800170898438,491870000.0,24.530000686645508,8662.823,4.9,161.2,5.54
1997-09-03,927.8599853515625,549060000.0,24.950000762939453,8662.823,4.9,161.2,5.54
1997-09-04,930.8699951171875,559310000.0,25.270000457763672,8662.823,4.9,161.2,5.54
1997-09-05,929.0499877929688,536400000.0,24.309999465942383,8662.823,4.9,161.2,5.54
1997-09-08,931.2000122070312,466430000.0,24.399999618530273,8662.823,4.9,161.2,5.54
1997-09-09,933.6199951171875,502200000.0,23.889999389648438,8662.823,4.9,161.2,5.54
1997-09-10,919.030029296875,517620000.0,24.639999389648438,8662.823,4.9,161.2,5.54
1997-09-11,912.5900268554688,575020000.0,25.989999771118164,8662.823,4.9,161.2,5.54
1997-09-12,923.9099731445312,544150000.0,25.170000076293945,8662.823,4.9,161.2,5.54
1997-09-15,919.77001953125,468030000.0,25.739999771118164,8662.823,4.9,161.2,5.54
1997-09-16,945.6400146484375,636380000.0,23.770000457763672,8662.823,4.9,161.2,5.54
1997-09-17,943.0,590550000.0,24.100000381469727,8662.823,4.9,161.2,5.54
1997-09-18,947.2899780273438,566830000.0,23.479999542236328,8662.823,4.9,161.2,5.54
1997-09-19,950.510009765625,631040000.0,22.739999771118164,8662.823,4.9,161.2,5.54
1997-09-22,955.4299926757812,490900000.0,22.079999923706055,8662.823,4.9,161.2,5.54
1997-09-23,951.9299926757812,522930000.0,22.0,8662.823,4.9,161.2,5.54
1997-09-24,944.47998046875,639460000.0,22.639999389648438,8662.823,4.9,161.2,5.54
1997-09-25,937.9099731445312,524880000.0,22.959999084472656,8662.823,4.9,161.2,5.54
1997-09-26,945.219970703125,505340000.0,22.260000228881836,8662.823,4.9,161.2,5.54
1997-09-29,953.3400268554688,477100000.0,22.229999542236328,8662.823,4.9,161.2,5.54
1997-09-30,947.280029296875,587500000.0,22.90999984741211,8662.823,4.9,161.2,5.54
1997-10-01,955.4099731445312,598660000.0,22.31999969482422,8765.907,4.7,161.5,5.5
1997-10-02,960.4600219726562,474760000.0,22.270000457763672,8765.907,4.7,161.5,5.5
1997-10-03,965.030029296875,623370000.0,21.540000915527344,8765.907,4.7,161.5,5.5
1997-10-06,972.6900024414062,495620000.0,21.610000610351562,8765.907,4.7,161.5,5.5
1997-10-07,983.1199951171875,551970000.0,20.290000915527344,8765.907,4.7,161.5,5.5
1997-10-08,973.8400268554688,573110000.0,20.770000457763672,8765.907,4.7,161.5,5.5
1997-10-09,970.6199951171875,551840000.0,22.309999465942383,8765.907,4.7,161.5,5.5
1997-10-10,966.97998046875,500680000.0,19.75,8765.907,4.7,161.5,5.5
1997-10-13,968.0999755859375,354800000.0,20.260000228881836,8765.907,4.7,161.5,5.5
1997-10-14,970.280029296875,510330000.0,19.989999771118164,8765.907,4.7,161.5,5.5
1997-10-15,965.719970703125,505310000.0,20.049999237060547,8765.907,4.7,161.5,5.5
1997-10-16,955.25,597010000.0,20.530000686645508,8765.907,4.7,161.5,5.5
1997-10-17,944.1599731445312,624980000.0,21.690000534057617,8765.907,4.7,161.5,5.5
1997-10-20,955.6099853515625,483880000.0,20.719999313354492,8765.907,4.7,161.5,5.5
1997-10-21,972.280029296875,582310000.0,19.530000686645508,8765.907,4.7,161.5,5.5
1997-10-22,968.489990234375,613490000.0,19.860000610351562,8765.907,4.7,161.5,5.5
1997-10-23,950.6900024414062,673270000.0,22.989999771118164,8765.907,4.7,161.5,5.5
1997-10-24,941.6400146484375,677630000.0,23.170000076293945,8765.907,4.7,161.5,5.5
1997-10-27,876.989990234375,693730000.0,31.1200008392334,8765.907,4.7,161.5,5.5
1997-10-28,921.8499755859375,1202550000.0,31.219999313354492,8765.907,4.7,161.5,5.5
1997-10-29,919.1599731445312,777660000.0,33.75,8765.907,4.7,161.5,5.5
1997-10-30,903.6799926757812,712230000.0,38.20000076293945,8765.907,4.7,161.5,5.5
1997-10-31,914.6199951171875,638070000.0,35.09000015258789,8765.907,4.7,161.5,5.5
1997-11-01,914.6199951171875,638070000.0,35.09000015258789,8765.907,4.6,161.7,5.52
1997-11-03,938.989990234375,564740000.0,32.09000015258789,8765.907,4.6,161.7,5.52
1997-11-04,940.760009765625,541590000.0,32.2400016784668,8765.907,4.6,161.7,5.52
1997-11-05,942.760009765625,565680000.0,32.18000030517578,8765.907,4.6,161.7,5.52
1997-11-06,938.030029296875,522890000.0,32.56999969482422,8765.907,4.6,161.7,5.52
1997-11-07,927.510009765625,569980000.0,36.27000045776367,8765.907,4.6,161.7,5.52
1997-11-10,921.1300048828125,464140000.0,36.630001068115234,8765.907,4.6,161.7,5.52
1997-11-11,923.780029296875,435660000.0,36.380001068115234,8765.907,4.6,161.7,5.52
1997-11-12,905.9600219726562,585340000.0,37.84000015258789,8765.907,4.6,161.7,5.52
1997-11-13,916.6599731445312,653960000.0,36.63999938964844,8765.907,4.6,161.7,5.52
1997-11-14,928.3499755859375,635760000.0,33.65999984741211,8765.907,4.6,161.7,5.52
1997-11-17,946.2000122070312,576540000.0,31.579999923706055,8765.907,4.6,161.7,5.52
1997-11-18,938.22998046875,521380000.0,31.549999237060547,8765.907,4.6,161.7,5.52
1997-11-19,944.5900268554688,542720000.0,29.93000030517578,8765.907,4.6,161.7,5.52
1997-11-20,958.97998046875,602610000.0,27.31999969482422,8765.907,4.6,161.7,5.52
1997-11-21,963.0900268554688,611000000.0,26.649999618530273,8765.907,4.6,161.7,5.52
1997-11-24,946.6699829101562,514920000.0,29.799999237060547,8765.907,4.6,161.7,5.52
1997-11-25,950.8200073242188,587890000.0,28.950000762939453,8765.907,4.6,161.7,5.52
1997-11-26,951.6400146484375,487750000.0,28.950000762939453,8765.907,4.6,161.7,5.52
1997-11-28,955.4000244140625,189070000.0,27.43000030517578,8765.907,4.6,161.7,5.52
1997-12-01,974.77001953125,590300000.0,26.010000228881836,8765.907,4.7,161.8,5.5
1997-12-02,971.6799926757812,576120000.0,25.65999984741211,8765.907,4.7,161.8,5.5
1997-12-03,976.77001953125,624610000.0,23.920000076293945,8765.907,4.7,161.8,5.5
1997-12-04,973.0999755859375,633470000.0,23.84000015258789,8765.907,4.7,161.8,5.5
1997-12-05,983.7899780273438,563590000.0,22.649999618530273,8765.907,4.7,161.8,5.5
1997-12-08,982.3699951171875,490320000.0,23.219999313354492,8765.907,4.7,161.8,5.5
1997-12-09,975.780029296875,539130000.0,23.360000610351562,8765.907,4.7,161.8,5.5
1997-12-10,969.7899780273438,602290000.0,24.549999237060547,8765.907,4.7,161.8,5.5
1997-12-11,954.9400024414062,631770000.0,27.6299991607666,8765.907,4.7,161.8,5.5
1997-12-12,953.3900146484375,579280000.0,27.920000076293945,8765.907,4.7,161.8,5.5
1997-12-15,963.3900146484375,597150000.0,27.3700008392334,8765.907,4.7,161.8,5.5
1997-12-16,968.0399780273438,623320000.0,26.110000610351562,8765.907,4.7,161.8,5.5
1997-12-17,965.5399780273438,618900000.0,26.329999923706055,8765.907,4.7,161.8,5.5
1997-12-18,955.2999877929688,618870000.0,27.190000534057617,8765.907,4.7,161.8,5.5
1997-12-19,946.780029296875,793200000.0,29.18000030517578,8765.907,4.7,161.8,5.5
1997-12-22,953.7000122070312,530670000.0,28.559999465942383,8765.907,4.7,161.8,5.5
1997-12-23,939.1300048828125,515070000.0,29.860000610351562,8765.907,4.7,161.8,5.5
1997-12-24,932.7000122070312,265980000.0,30.270000457763672,8765.907,4.7,161.8,5.5
1997-12-26,936.4600219726562,154900000.0,29.270000457763672,8765.907,4.7,161.8,5.5
1997-12-29,953.3499755859375,443160000.0,26.790000915527344,8765.907,4.7,161.8,5.5
1997-12-30,970.8400268554688,499500000.0,24.3799991607666,8765.907,4.7,161.8,5.5
1997-12-31,970.4299926757812,467280000.0,24.010000228881836,8765.907,4.7,161.8,5.5
1998-01-01,970.4299926757812,467280000.0,24.010000228881836,8866.48,4.6,162.0,5.56
1998-01-02,975.0399780273438,366730000.0,23.420000076293945,8866.48,4.6,162.0,5.56
1998-01-05,977.0700073242188,628070000.0,24.360000610351562,8866.48,4.6,162.0,5.56
1998-01-06,966.5800170898438,618360000.0,25.65999984741211,8866.48,4.6,162.0,5.56
1998-01-07,964.0,667390000.0,25.06999969482422,8866.48,4.6,162.0,5.56
1998-01-08,956.0499877929688,652140000.0,26.010000228881836,8866.48,4.6,162.0,5.56
1998-01-09,927.6900024414062,746420000.0,28.690000534057617,8866.48,4.6,162.0,5.56
1998-01-12,939.2100219726562,705450000.0,28.020000457763672,8866.48,4.6,162.0,5.56
1998-01-13,952.1199951171875,646740000.0,25.170000076293945,8866.48,4.6,162.0,5.56
1998-01-14,957.9400024414062,603280000.0,23.75,8866.48,4.6,162.0,5.56
1998-01-15,950.72998046875,569050000.0,23.450000762939453,8866.48,4.6,162.0,5.56
1998-01-16,961.510009765625,670080000.0,21.649999618530273,8866.48,4.6,162.0,5.56
1998-01-20,978.5999755859375,644790000.0,21.649999618530273,8866.48,4.6,162.0,5.56
1998-01-21,970.8099975585938,626160000.0,22.530000686645508,8866.48,4.6,162.0,5.56
1998-01-22,963.0399780273438,646570000.0,23.15999984741211,8866.48,4.6,162.0,5.56
1998-01-23,957.5900268554688,635770000.0,23.31999969482422,8866.48,4.6,162.0,5.56
1998-01-26,956.9500122070312,555080000.0,23.969999313354492,8866.48,4.6,162.0,5.56
1998-01-27,969.02001953125,679140000.0,22.270000457763672,8866.48,4.6,162.0,5.56
1998-01-28,977.4600219726562,708470000.0,22.059999465942383,8866.48,4.6,162.0,5.56
1998-01-29,985.489990234375,750760000.0,21.649999618530273,8866.48,4.6,162.0,5.56
1998-01-30,980.280029296875,613380000.0,21.469999313354492,8866.48,4.6,162.0,5.56
1998-02-01,980.280029296875,613380000.0,21.469999313354492,8866.48,4.6,162.0,5.51
1998-02-02,1001.27001953125,724320000.0,21.360000610351562,8866.48,4.6,162.0,5.51
1998-02-03,1006.0,692120000.0,20.670000076293945,8866.48,4.6,162.0,5.51
1998-02-04,1006.9000244140625,695420000.0,20.549999237060547,8866.48,4.6,162.0,5.51
1998-02-05,1003.5399780273438,703980000.0,21.290000915527344,8866.48,4.6,162.0,5.51
1998-02-06,1012.4600219726562,569650000.0,20.510000228881836,8866.48,4.6,162.0,5.51
1998-02-09,1010.739990234375,524810000.0,21.549999237060547,8866.48,4.6,162.0,5.51
1998-02-10,1019.010009765625,642800000.0,20.65999984741211,8866.48,4.6,162.0,5.51
1998-02-11,1020.010009765625,599300000.0,20.3799991607666,8866.48,4.6,162.0,5.51
1998-02-12,1024.1400146484375,611480000.0,19.729999542236328,8866.48,4.6,162.0,5.51
1998-02-13,1020.0900268554688,531940000.0,19.84000015258789,8866.48,4.6,162.0,5.51
1998-02-17,1022.760009765625,605890000.0,20.760000228881836,8866.48,4.6,162.0,5.51
