o_x,h_x,l_x,c_x,t,o_y,h_y,l_y,c_y,o,h,l,c,longLiquidationUsd_x,shortLiquidationUsd_x,longLiquidationUsd_y,shortLiquidationUsd_y,longAccount_x,shortAccount_x,longShortRadio_x,longAccount_y,shortAccount_y,longShortRadio_y,longAccount,shortAccount,longShortRadio_x,longShortRadio_y,buy,sell,price_x,index,googleTrend,difficulty,transcations,sentByAddress,tweets,avg,ahr999,value,puellMultiple,modelVariance,nextHalving,stockFlow365dAverage,ma110,ma350Mu2,3LowBullHigh,x8,2LowBullHigh,price_y,ma350,1.6AccumulationHigh,x21,x13,x5,BTC price,Model price,Fire sale,Buy,Accumulate,Still cheap,Hold,Is this a bubble?,FOMO intensifies,"Sell. Seriously, sell",Maximum bubble territory,values,prices
426746.44,426746.44,408351.43,410064.65,2021-03-09,0.014883,0.107209,0.014883,0.046047,0.02150067,0.08329436,0.01438345,0.06520664,8296674.83058,6837434.3754,23965249.29255285,24067587.87784268,68.65,31.35,2.19,68.91,31.09,2.216,47.2,52.8,0.894,0.985985694795,147416.543,153891.243,53969.0,104.29906001,171.991,21448277761060.0,299542,536341,85849,20387.3046,7.238467423305298,53969,2.7549358525051275,0.6135566622557054,1151,29758.707052775622,33610.281081081084,35364.04045714286,53046.060685714285,1542.4610285714286,35364.04045714286,54964.0,17682.02022857143,28291.232365714288,56.648812500000005,293.28445714285715,25639.926285714286,54964.0,8152.410466,10864.400165,14766.877867,20271.967772,27367.156519,36945.661301,50757.944561,69888.304534,93822.114159,127625.620857,81.0,51612.5
407148.67,413878.37,396823.65,406553.43,2021-03-10,0.058353,0.126524,0.051395,0.088447,0.07213145,0.08247701,0.0310546,0.07443915,4597234.51626,42139696.55331,19301581.90759118,110267616.01011026,71.43,28.57,2.5,72.47,27.53,2.632,47.16,52.84,0.893,0.942794764865,147416.543,153891.243,55356.0,103.39764087,170.42,21448277761060.0,344539,580651,81908,20547.5612,7.545997724229609,55356,3.05132333866079,0.6289021420882346,1150,29890.959567423215,33954.118018018016,35646.102914285715,53469.15437142857,1542.4610285714286,35646.102914285715,56062.0,17823.051457142858,28516.882331428573,56.648812500000005,293.28445714285715,25639.926285714286,56062.0,8163.662487,10879.395296,14787.259229,20299.947301,27404.928884,36996.653994,50828.001076,69984.764923,93951.60818,127801.770745,81.0,52370.5
408501.44,426256.91,401547.43,426256.91,2021-03-11,0.079723,0.144333,0.028891,0.136534,0.06820364,0.07161165,0.03479176,0.06800252,4671124.73582,27609874.45213,22742421.79862023,118968478.75315291,71.57,28.43,2.517,73.6,26.4,2.788,47.15,52.85,0.892,0.96155050114,147416.543,153891.243,56264.0,106.0272329,157.426,21448277761060.0,291113,537115,95858,20710.1817,7.724223559708486,56264,2.7417422070449833,0.6527845059848154,1149,30142.401813522407,34307.91252252252,35938.29971428571,53907.44957142857,1542.4610285714286,35938.29971428571,57900.0,17969.149857142856,28750.63977142857,56.648812500000005,293.28445714285715,25639.926285714286,57900.0,8174.927501,10894.407742,14807.664125,20327.95914,27442.744867,37047.70557,50898.138489,70081.3367,94081.251735,127978.124042,68.0,55633.0
428325.96,430874.58,416579.02,425968.61,2021-03-12,0.132645,0.132645,0.030795,0.032286,0.07037641,0.09834859,0.02182184,0.02359598,1921952.72488,23655389.16351,7404172.62244175,86570164.43700711,67.41,32.59,2.068,66.54,33.46,1.989,47.17,52.83,0.893,0.942380352553,147416.543,153891.243,56840.0,105.07254494,154.201,21448277761060.0,320594,563869,104787,20874.1519,7.81100558415531,56840,3.197352779652655,0.6350357339525594,1148,30293.209609705864,34654.683963963966,36228.403542857144,54342.60531428571,1542.4610285714286,36228.403542857144,57166.0,18114.201771428572,28982.722834285716,56.648812500000005,293.28445714285715,25639.926285714286,57166.0,8186.205521,10909.43752,14828.092579,20356.003319,27480.604508,37098.816085,50968.356874,70178.019967,94211.044961,128154.680936,73.0,56285.0
422049.5,438021.56,397305.46,438021.56,2021-03-13,0.03044,0.15514,0.03044,0.118993,0.02371537,0.12860358,0.02371537,0.12860358,15269186.88815,5844412.57743,80996478.82701788,27217988.74047695,68.97,31.03,2.223,66.82,33.18,2.014,47.08,52.92,0.89,1.006787509904,147416.543,153891.243,58772.0,124.8956542,207.626,21448277761060.0,276929,494888,154790,21044.9182,8.272401214244569,58772,2.9887347258913244,0.6975937336717379,1147,30464.237535971966,35040.08081081081,36542.29697142857,54813.44545714286,1542.4610285714286,36542.29697142857,61200.0,18271.148485714286,29233.83757714286,56.648812500000005,293.28445714285715,25639.926285714286,61200.0,8197.496558,10924.484646,14848.544612,20384.079866,27518.507847,37149.985593,51038.656307,70274.814828,94340.987997,128331.441616,70.0,57788.5
437838.32,443473.29,425065.14,443473.29,2021-03-14,0.113318,0.144955,0.06268,0.070173,0.1234411,0.1234411,0.0699982,0.07462801,995781.9061,17991010.53683,5871089.677434,60704318.25652938,72.3,27.7,2.61,72.55,27.45,2.643,47.02,52.98,0.888,0.938390408775,147416.543,153891.243,60475.0,122.58882901,196.531,21448277761060.0,307893,482852,102059,21221.1391,8.674637239007229,60475,3.4842364656963363,0.6592050599276025,1146,30588.82713852727,35407.45225225225,36846.41502857143,55269.62254285714,1542.4610285714286,36846.41502857143,59136.0,18423.207514285714,29477.132022857142,56.648812500000005,293.28445714285715,25639.926285714286,59136.0,8208.800625,10939.549136,14869.020245,20412.188813,27556.454925,37201.214149,51109.036864,70371.721387,94471.080984,128508.406272,74.0,56620.0
420316.44,441284.89,382819.35,390568.63,2021-03-15,0.077455,0.132307,0.01,0.01,0.07526177,0.07675574,0.01124278,0.01204517,1928206.11364,59455078.16517,10353735.071236,189055121.06671634,75.37,24.63,3.06,76.05,23.95,3.175,47.29,52.71,0.897,0.949140861263,147416.543,153891.243,57111.0,112.07744193,176.729,21448277761060.0,292083,543887,116563,21393.2298,7.664113570837353,57111,3.15019208599898,0.597709802544566,1145,30727.45822915184,35738.70882882883,37129.03137142857,55693.54705714286,1542.4610285714286,37129.03137142857,55861.0,18564.515685714287,29703.22509714286,56.648812500000005,293.28445714285715,25639.926285714286,55861.0,8220.117733,10954.631005,14889.519502,20440.33019,27594.445783,37252.501808,51179.498618,70468.739747,94601.324059,128685.575093,78.0,61465.0
387254.22,410204.39,377641.71,398644.33,2021-03-16,0.01,0.066062,0.01,0.065503,0.01397791,0.02853613,0.0083823,0.02803062,4100840.43092,23580054.94525,13205718.49980478,65133241.25242591,74.92,25.08,2.987,74.21,25.79,2.877,46.66,53.34,0.875,0.97349108842,147416.543,153891.243,55340.0,103.79860801,162.274,21448277761060.0,319344,569487,99951,21562.4682,7.130323277977046,55340,2.975187696260897,0.6154920209169497,1144,30877.565252796492,36084.54234234234,37418.77902857143,56128.16854285714,1542.4610285714286,37418.77902857143,57141.0,18709.389514285715,29935.023222857144,56.648812500000005,293.28445714285715,25639.926285714286,57141.0,8231.447895,10969.730271,14910.042403,20468.504025,27632.480462,37303.848624,51250.041647,70565.870014,94731.717363,128862.948269,76.0,59664.0
389524.32,397820.48,380203.56,394124.24,2021-03-17,0.064607,0.091298,0.02341,0.091298,0.02568684,0.03153668,0.01113937,0.01131785,4932292.83883,4776270.49733,27924119.28279245,31325359.08691665,74.67,25.33,2.948,74.25,25.75,2.883,46.48,53.52,0.868,0.99105538727,147416.543,153891.243,56137.0,105.25025036,157.531,21448277761060.0,295983,568062,106258,21733.9556,7.2697547575996575,56137,2.760173172214591,0.650748161883671,1143,30977.9811903502,36465.744054054056,37720.17948571429,56580.26922857143,1542.4610285714286,37720.17948571429,59384.0,18860.089742857144,30176.14358857143,56.648812500000005,293.28445714285715,25639.926285714286,59384.0,8242.791122,10984.846949,14930.588971,20496.710351,27670.559002,37355.254652,51320.666025,70663.112289,94862.261034,129040.525989,71.0,55814.0
395332.64,403327.09,377159.86,388387.48,2021-03-18,0.099593,0.099593,0.01,0.01,0.01389244,0.06348293,0.01389244,0.04609428,2226450.11959,10266981.04894,11264060.7925573,35724509.02290895,75.66,24.34,3.108,76.23,23.77,3.207,46.61,53.39,0.873,0.940944330794,147416.543,153891.243,58477.0,106.34442484,155.945,21448277761060.0,331566,612756,106755,21910.3236,7.814701493730043,58477,3.181386447079212,0.6167701900785367,1142,31076.124667740867,36830.4018018018,38010.674171428574,57016.01125714286,1542.4610285714286,38010.674171428574,57582.0,19005.337085714287,30408.53933714286,56.648812500000005,293.28445714285715,25639.926285714286,57582.0,8254.147428,10999.981055,14951.159228,20524.949197,27708.681443,37406.719948,51391.371828,70760.466678,94992.955213,129218.308443,71.0,56738.0
393465.33,402958.89,369143.76,381370.73,2021-03-19,0.01,0.065278,0.01,0.065278,0.04609428,0.04609428,0.04609428,0.04609428,3383919.7849,11711048.13986,25974841.311336,31658802.71559,75.38,24.62,3.062,74.64,25.36,2.943,47.04,52.96,0.888,0.979499348849,147416.543,153891.243,58278.0,103.85556496,139.823,21524403218194.0,316032,585917,106380,22087.0355,7.689425176282128,58278,2.9824327057041553,0.6254327867296698,1141,31186.888475758547,37195.84810810811,38305.28645714286,57457.92968571429,1542.4610285714286,38305.28645714286,58290.0,19152.64322857143,30644.22916571429,56.648812500000005,293.28445714285715,25639.926285714286,58290.0,8265.516823,11015.132606,14971.753196,20553.220592,27746.847827,37458.244566,51462.159131,70857.933284,95123.80004,129396.295822,72.0,59340.0
380636.67,388431.21,375856.79,380306.55,2021-03-20,0.06181,0.114935,0.0511,0.073096,0.01540503,0.06967307,0.01540503,0.06400386,4933408.55064,5062366.66158,14695202.6657947,24213957.5231532,72.83,27.17,2.681,73.63,26.37,2.792,47.05,52.95,0.889,0.982757818805,147416.543,153891.243,58776.0,104.64777175,128.959,21865558044611.0,286794,492985,92396,22264.3904,7.748941925795044,58776,3.1187149613195353,0.6177948517139527,1140,31335.4297399642,37555.89117117117,38598.20628571428,57897.30942857142,1542.4610285714286,38598.20628571428,58122.0,19299.10314285714,30878.565028571426,56.648812500000005,293.28445714285715,25639.926285714286,58122.0,8276.899321,11030.301618,14992.370896,20581.524568,27785.058194,37509.828562,51533.02801,70955.512212,95254.795652,129574.488315,71.0,56386.0
379040.34,382565.53,369757.75,381210.51,2021-03-21,0.068422,0.068422,0.01,0.055878,0.06026134,0.07385153,0.01094438,0.01145326,577496.33719,13127489.67265,3610920.99793705,57075710.7353137,73.97,26.03,2.842,75.34,24.66,3.055,47.07,52.93,0.889,0.961610484232,147416.543,153891.243,57303.0,106.61559559,131.404,21865558044611.0,234780,410038,80437,22443.0481,7.297217700634698,57303,3.127673547111754,0.5985930332953107,1139,31491.18263899608,37895.445045045046,38886.876,58330.314,1542.4610285714286,38886.876,57300.0,19443.438,31109.500799999998,56.648812500000005,293.28445714285715,25639.926285714286,57300.0,8288.294933,11045.488107,15013.012351,20609.861154,27823.312586,37561.471991,51603.97854,71053.203565,95385.942192,129752.886113,75.0,58324.0
380505.14,380505.14,365456.92,365819.68,2021-03-22,0.053829,0.063767,0.01,0.01,0.01276618,0.03948128,0.01276618,0.03364183,1126133.65952,65354013.63751,7952213.5216449,222536144.11482582,74.97,25.03,2.995,73.44,26.56,2.765,46.87,53.13,0.882,0.911146890737,147416.543,153891.243,56801.0,101.79635762,138.508,21865558044611.0,297259,547061,103950,22627.4202,7.102197386477317,56801,2.964742763718514,0.5430064312865976,1138,31608.663654060743,38216.01,39156.0552,58734.082800000004,1542.4610285714286,39156.0552,54404.0,19578.0276,31324.844160000004,56.648812500000005,293.28445714285715,25639.926285714286,54404.0,8299.703672,11060.692089,15033.677582,20638.230381,27861.611042,37613.174907,51675.010798,71151.007448,95517.239798,129931.489406,73.0,58496.5
367173.01,387704.32,366636.22,381788.57,2021-03-23,0.01,0.050491,0.01,0.050491,0.03175161,0.0373424,0.00410884,0.0144671,881725.77514,10208581.22813,11515865.4628602,40038940.62374693,72.64,27.36,2.655,70.35,29.65,2.373,46.78,53.22,0.879,0.958647857438,147416.543,153891.243,54699.0,97.38428542,141.034,21865558044611.0,314073,562786,94277,22816.0907,6.523262790965398,54699,2.98053203697766,0.5283457143444821,1137,31774.20779339041,38528.34801801803,39422.890114285714,59134.33517142857,1542.4610285714286,39422.890114285714,53893.0,19711.445057142857,31538.312091428572,56.648812500000005,293.28445714285715,25639.926285714286,53893.0,8311.125549,11075.91358,15054.366613,20666.632279,27899.953604,37664.937366,51746.124859,71248.923965,95648.688611,130110.298384,70.0,57310.0
385335.17,403472.54,359856.01,361008.14,2021-03-24,0.050764,0.094688,0.01,0.01274,0.02173191,0.02208465,0.01181505,0.02128058,4513852.99946,70966834.90197,25541185.74088414,245849403.14146303,73.0,27.0,2.704,69.9,30.1,2.322,47.01,52.99,0.887,0.940470047396,147416.543,153891.243,55143.0,103.89754982,158.532,21865558044611.0,304941,552105,130216,23008.5331,6.5655457064591,55143,2.77073965281822,0.4976558187859741,1136,31828.223368528626,38825.043063063065,39680.23457142857,59520.35185714286,1542.4610285714286,39680.23457142857,52353.0,19840.117285714285,31744.18765714286,56.648812500000005,293.28445714285715,25639.926285714286,52353.0,8322.560577,11091.152597,15075.079464,20695.066878,27938.340313,37716.759422,51817.320799,71346.953221,95780.288771,130289.313238,66.0,54661.5
366401.82,409262.72,357211.47,360281.3,2021-03-25,0.01,0.067268,0.01,0.045287,0.02544005,0.03609389,0.00230939,0.00873685,3609378.19438,9708947.32449,13470653.51711,38870790.71525045,70.49,29.51,2.389,67.93,32.07,2.118,47.38,52.62,0.9,0.991994230668,147416.543,153891.243,52127.0,100.16630577,171.704,21865558044611.0,318408,601208,137938,23196.9123,5.811738122189954,52127,2.709844653166552,0.48179426042275253,1135,32095.583075873088,39124.15261261262,39935.49948571429,59903.24922857143,1542.4610285714286,39935.49948571429,51962.0,19967.749742857144,31948.399588571432,56.648812500000005,293.28445714285715,25639.926285714286,51962.0,8334.008769,11106.409156,15095.816158,20723.534208,27976.771209,37768.641132,51888.598694,71445.09532,95912.040418,130468.534159,65.0,54010.5
359174.98,374694.44,357046.22,369048.91,2021-03-26,0.042528,0.042872,0.01,0.01,0.01694482,0.032078,0.00986063,0.00986063,7142428.83794,660421.23443,28168856.091913,2191384.136326,70.96,29.04,2.444,68.98,31.02,2.224,46.61,53.39,0.873,1.065432911377,147416.543,153891.243,53208.0,97.92300054,142.016,21865558044611.0,293474,556632,137602,23389.7048,5.9975210794781315,53208,2.3645184769192262,0.5361659699161496,1134,32378.43524123229,39449.51351351351,40212.37537142857,60318.563057142856,1542.4610285714286,40212.37537142857,55349.0,20106.187685714285,32169.900297142856,56.648812500000005,293.28445714285715,25639.926285714286,55349.0,8345.470135,11121.683273,15116.576717,20752.034301,28015.246334,37820.582551,51959.95862,71543.350367,96043.943692,130647.961338,60.0,52507.5
367790.54,372831.88,361153.5,366379.55,2021-03-27,0.01,0.040745,0.01,0.02727,0.01033203,0.02524024,0.00097529,0.02119551,4023136.89262,4484991.82243,15565094.07336245,10954138.02271,71.56,28.44,2.516,68.38,31.62,2.163,46.64,53.36,0.874,1.004318191782,147416.543,153891.243,55175.0,99.11088096,128.065,21865558044611.0,288100,492042,106231,23588.4736,6.386450150752712,55175,2.9266067986911435,0.5393171007935518,1133,32562.308848173823,39778.53855855856,40491.992171428574,60737.98825714286,1542.4610285714286,40491.992171428574,55839.0,20245.996085714287,32393.59373714286,56.648812500000005,293.28445714285715,25639.926285714286,55839.0,8356.944689,11136.974965,15137.361163,20780.567185,28053.765728,37872.583733,52031.400652,71641.718466,96175.998734,130827.594966,54.0,51826.5
361657.34,371622.57,354826.67,369732.59,2021-03-28,0.025713,0.051201,0.018803,0.026195,0.02200911,0.0316626,0.01834845,0.02823779,742279.87444,8834248.23203,10470324.40114,27945598.38358475,70.65,29.35,2.407,70.69,29.31,2.412,46.75,53.25,0.878,0.970266742329,147416.543,153891.243,55835.0,102.2228016,124.396,21865558044611.0,248446,418298,86361,23789.9601,6.476288157441296,55835,2.9334039618515217,0.5323620776187461,1132,32800.13974053804,40108.806486486494,40771.70228571429,61157.55342857143,1542.4610285714286,40771.70228571429,55857.0,20385.851142857144,32617.361828571433,56.648812500000005,293.28445714285715,25639.926285714286,55857.0,8368.432443,11152.284247,15158.169518,20809.132893,28092.329433,37924.644735,52102.924867,71740.199722,96308.205685,131007.435234,65.0,55540.0
363455.62,406289.05,361282.43,405255.5,2021-03-29,0.022043,0.087188,0.021796,0.074202,0.02381511,0.05699413,0.02381511,0.05601508,12192844.74341,2382210.91159,60483105.51510613,9209229.22469,72.0,28.0,2.571,71.67,28.33,2.53,46.59,53.41,0.872,1.037192137438,147416.543,153891.243,56910.0,101.96315206,137.011,21865558044611.0,303154,533464,104638,23993.6442,6.662236970018601,56910,2.770305912165829,0.5568769023509237,1131,33040.083482137496,40463.48225225225,41062.01348571429,61593.02022857143,1542.4610285714286,41062.01348571429,57662.0,20531.006742857146,32849.61078857144,56.648812500000005,293.28445714285715,25639.926285714286,57662.0,8379.933408,11167.611136,15179.001805,20837.731453,28130.937489,37976.765611,52174.531341,71838.794239,96440.564684,131187.482333,74.0,55869.0
403671.26,410410.44,386691.34,386691.34,2021-03-30,0.074011,0.082737,0.027207,0.072816,0.05469385,0.07194486,0.05007821,0.05007821,2557268.63674,1924977.18271,12673999.070683,11148147.654175,69.25,30.75,2.252,71.44,28.56,2.501,46.64,53.36,0.874,1.003901725586,147416.543,153891.243,58349.0,104.43569847,145.353,21865558044611.0,320944,575416,111290,24202.5039,6.933907829860245,58349,2.748609991752135,0.5685574463634655,1130,33330.91561381395,40826.757567567576,41359.26268571428,62038.89402857142,1542.4610285714286,41359.26268571428,58853.0,20679.63134285714,33087.41014857143,56.648812500000005,293.28445714285715,25639.926285714286,58853.0,8391.447598,11182.955649,15199.858045,20866.362896,28169.589938,38028.946416,52246.22015,71937.502123,96573.075874,131367.736455,72.0,55778.5
384642.41,389231.98,367792.38,367792.38,2021-03-31,0.076317,0.144546,0.033898,0.144546,0.04719969,0.07883141,0.02916943,0.06438178,15224351.80887,27551809.29819,54032035.68358413,95337653.88957865,70.4,29.6,2.378,72.69,27.31,2.662,46.84,53.16,0.881,0.99137192103,147416.543,153891.243,58700.0,103.3758182,144.583,21865558044611.0,332592,607613,108145,24413.0877,6.94796393222209,58700,2.997432002949593,0.5587458003216064,1129,33586.349858806316,41191.28855855856,41656.951657142854,62485.42748571428,1542.4610285714286,41656.951657142854,58725.0,20828.475828571427,33325.56132571428,56.648812500000005,293.28445714285715,25639.926285714286,58725.0,8402.975023,11198.3178,15220.738261,20895.027254,28208.28682,38081.187208,52317.99137,72036.323479,96705.739394,131548.197792,72.0,57549.5
