o_x,h_x,l_x,c_x,t,o_y,h_y,l_y,c_y,o,h,l,c,longLiquidationUsd_x,shortLiquidationUsd_x,longLiquidationUsd_y,shortLiquidationUsd_y,longAccount_x,shortAccount_x,longShortRadio_x,longAccount_y,shortAccount_y,longShortRadio_y,longAccount,shortAccount,longShortRadio_x,longShortRadio_y,buy,sell,price_x,index,googleTrend,difficulty,transcations,sentByAddress,tweets,avg,ahr999,value,puellMultiple,modelVariance,nextHalving,stockFlow365dAverage,ma110,ma350Mu2,3LowBullHigh,x8,2LowBullHigh,price_y,ma350,1.6AccumulationHigh,x21,x13,x5,BTC price,Model price,Fire sale,Buy,Accumulate,Still cheap,Hold,Is this a bubble?,FOMO intensifies,"Sell. Seriously, sell",Maximum bubble territory,values,prices
8464071,8548513,7711544,7715844,2022-11-28,-0.016117,-0.007746,-0.647609,-0.021025,-0.01756841,0.00730419,-0.5685777,-0.00302296,220622.6836,329885.6284,719388.24073324,964560.78486166,57.5,42.5,1.353,59.14,40.86,1.447,48.98,51.02,0.96,0.982164372373,22680036,22619927,16214.0,2.94622744,21.712,36950494067222.0,262497,494685,107897,21487.5721,0.28631701435040136,16214,0.4984158450032755,-1.1108277114210239,522,49270.286327753194,19675.25801801802,60637.12891428572,90955.69337142858,1542.4610285714286,60637.12891428572,16224.03,30318.56445714286,48509.70313142858,56.648812500000005,293.28445714285715,25639.926285714286,16224.03,18352.942584,24458.252351,33243.623194,45636.841047,61609.735476,83173.142892,114267.755055,157334.575559,211215.061055,287314.49449,26.0,16440.5
7715844,7956689,7619236,7619236,2022-11-29,-0.021025,-0.021025,-0.218439,-0.048248,-0.00302296,-0.00302296,-0.12171744,-0.04463132,48118.3778,7851.9704,390827.61374826,121968.41879575,62.94,37.06,1.698,65.52,34.48,1.9,49.94,50.06,0.998,1.020264122689,10831258,10814344,16413.0,2.57612029,21.338,36950494067222.0,271381,519226,100130,21422.2519,0.2939445886294094,16413,0.4643087008189889,-1.0968145571936496,521,49283.132476282306,19607.116306306307,60455.136171428574,90682.70425714286,1542.4610285714286,60455.136171428574,16457.27,30227.568085714287,48364.10893714286,56.648812500000005,293.28445714285715,25639.926285714286,16457.27,18375.130483,24487.821302,33283.813271,45692.013979,61684.218933,83273.69556,114405.89974,157524.786135,211470.410765,287661.845065,28.0,16475.5
7619236,7651557,7106138,7160859,2022-11-30,-0.048248,-0.041773,-0.14323,-0.084241,-0.04463132,-0.02693539,-0.12628943,-0.0616636,156075.8261,8803.7091,558252.99903398,147270.14811542,64.74,35.26,1.836,65.64,34.36,1.91,49.14,50.86,0.966,1.0334531707,13200293,13160550,16898.0,4.43958075,20.202,36950494067222.0,271278,519915,133079,21363.0412,0.31207772387925337,16898,0.49778365893053983,-1.0548700745630875,520,49285.13343940435,19546.286936936936,60272.930114285715,90409.39517142856,1542.4610285714286,60272.930114285715,17162.94,30136.465057142857,48218.344091428575,56.648812500000005,293.28445714285715,25639.926285714286,17162.94,18397.340826,24517.420161,33324.044,45747.242718,61758.777731,83374.349937,114544.184158,157715.189107,211726.01876,288009.546984,26.0,16109.0
7160859,7340852,7118795,7337376,2022-12-01,-0.084241,-0.01094,-0.093548,-0.093548,-0.0616636,-0.00400745,-0.0831041,-0.08309183,18987.5334,2393.6486,78943.47103502,216899.85666682,67.08,32.92,2.038,67.06,32.94,2.036,47.9,52.1,0.919,0.964273768306,8093034,8489250,17059.0,3.51910812,20.185,36950494067222.0,285314,559595,113755,21302.4159,0.3185915101585359,17059,0.577352155543097,-1.0661484049202148,519,49295.97131668395,19479.324684684685,60097.24548571429,90145.86822857143,1542.4610285714286,60097.24548571429,16974.19,30048.622742857144,48077.796388571434,56.648812500000005,293.28445714285715,25639.926285714286,16974.19,18419.57363,24547.048953,33364.315414,45802.527309,61833.41193,83475.106105,114682.608423,157905.784634,211981.885251,288357.600532,29.0,16448.0
7337376,7457911,6813426,6834574,2022-12-02,-0.093548,0.01,-0.191497,0.009346,-0.08309183,0.00781233,-0.17065658,0.0066616,5898.572,885.6605,144245.88347509,131591.85730895,68.78,31.22,2.203,70.17,29.83,2.352,48.9,51.1,0.957,1.041661681174,9026811,8171391,16962.0,2.08694283,18.249,36950494067223.0,271600,556040,93412,21241.7775,0.31551496518202776,16962,0.4684067349685817,-1.0575223635660844,518,49419.739566426266,19413.804234234234,59932.018228571425,89898.02734285714,1542.4610285714286,59932.018228571425,17164.23,29966.009114285713,47945.614582857146,56.648812500000005,293.28445714285715,25639.926285714286,17164.23,18441.828913,24576.707703,33404.627547,45857.867799,61908.121591,83575.964147,114821.172648,158096.57287,212238.010448,288706.005996,27.0,17163.5
6834574,6834574,6646204,6780133,2022-12-03,0.009346,0.0096,-0.032447,-0.022817,0.0066616,0.00697297,-0.02379307,-0.01755527,109.752,65224.1736,339.7526,251598.38678117,67.25,32.75,2.053,68.38,31.62,2.163,50.44,49.56,1.018,0.929817280661,4578918,4822649,16974.0,1.47146498,16.832,36950494067222.0,250820,526182,83177,21180.3887,0.31651336330936414,16974,0.4985737504076094,-1.0703409394464956,517,49491.12309879043,19347.417657657657,59760.967314285714,89641.45097142857,1542.4610285714286,59760.967314285714,16970.09,29880.483657142857,47808.773851428574,56.648812500000005,293.28445714285715,25639.926285714286,16970.09,18464.106694,24606.396435,33444.980431,45913.264232,61982.906776,83676.924147,114959.876947,158287.553975,212494.394561,289054.763663,27.0,16954.5
6780133,6788217,6568377,6613046,2022-12-04,-0.022817,0.01,-0.022817,0.01,-0.01755527,0.00994035,-0.01755527,0.00762663,1404.073,10907.7419,202116.667084,14998.4569,69.32,30.68,2.259,70.0,30.0,2.333,49.32,50.68,0.973,1.026662598094,3961961,3885866,17017.0,2.21453616,16.29,36950494067222.0,219670,455538,89870,21121.7716,0.3186355398131987,17017,0.5286978300519701,-1.0623183893011365,516,49568.5388588255,19284.18828828829,59590.9704,89386.4556,1542.4610285714286,59590.9704,17133.54,29795.4852,47672.776320000004,56.648812500000005,293.28445714285715,25639.926285714286,17133.54,18486.406992,24636.115174,33485.374099,45968.716655,62057.767546,83777.986187,115098.721434,158478.728104,212751.037801,289403.873819,27.0,17037.5
6613046,6691765,6438186,6514129,2022-12-05,0.01,0.01,-0.011986,0.01,0.00762663,0.01575007,-0.01107076,0.007622,31510.8211,24810.2284,377722.72007443,229625.50267072,68.65,31.35,2.19,68.44,31.56,2.169,48.64,51.36,0.947,0.99284327221,8920377,8991896,17173.0,3.49462786,18.73,36950494067222.0,273918,521110,112551,21064.5449,0.32501237339748223,17173,0.5585941267848551,-1.0715697598064953,515,49646.32007230571,19222.083783783786,59418.852685714286,89128.27902857143,1542.4610285714286,59418.852685714286,17002.4,29709.426342857143,47535.08214857143,56.648812500000005,293.28445714285715,25639.926285714286,17002.4,18508.729823,24665.863943,33525.808586,46024.225111,62132.703963,83879.150349,115237.706224,158670.095414,213007.940379,289753.33675,26.0,16953.5
6514129,6873624,6499394,6871924,2022-12-06,0.01,0.01,-0.001969,0.004735,0.007622,0.01011446,-0.00572125,0.00197519,133312.0435,8590.672,379883.38582229,78547.58860337,67.85,32.15,2.11,69.25,30.75,2.252,48.86,51.14,0.955,1.04578920122,8113851,7788297,16998.0,4.80252573,18.418,34464833739061.0,262303,515857,120551,21005.4208,0.3189518122402776,16998,0.5145053695068734,-1.0686682586835268,514,49704.24691485493,19164.963963963964,59236.113828571426,88854.17074285714,1542.4610285714286,59236.113828571426,17071.7,29618.056914285713,47388.89106285715,56.648812500000005,293.28445714285715,25639.926285714286,17071.7,18531.075208,24695.642767,33566.283923,46079.789649,62207.716088,83980.416718,115376.83143,158861.656062,213265.102506,290103.152743,26.0,17095.0
6871924,6996216,6643551,6644184,2022-12-07,0.004735,0.01,-0.139643,0.005017,0.00197519,0.00753361,-0.01088165,-0.00101009,3160.2214,71557.5846,6612.101904,547889.97077914,62.27,37.73,1.65,64.2,35.8,1.793,49.65,50.35,0.986,0.915992698096,6325079,6768098,16885.0,4.01669829,18.64,34244331613176.0,272156,528027,105786,20947.4599,0.31523384824890543,16885,0.6601612737496892,-1.0816828802272322,513,49699.032427500555,19107.326036036036,59053.85205714285,88580.77808571428,1542.4610285714286,59053.85205714285,16849.19,29526.926028571426,47243.08164571429,56.648812500000005,293.28445714285715,25639.926285714286,16849.19,18553.443163,24725.451671,33606.800144,46135.410312,62282.803983,84081.785377,115516.097167,159053.410206,213522.524393,290453.322087,25.0,16977.5
6644184,6674116,6261878,6272917,2022-12-08,0.005017,0.005017,-0.038229,-0.009931,-0.00101009,0.0021057,-0.03291503,-0.00869878,104932.418,10539.3115,150487.3876087,157692.59235984,69.17,30.83,2.244,69.58,30.42,2.287,49.91,50.09,0.996,0.99518282046,5413979,5523853,16930.0,4.29898497,19.96,34244331613176.0,263671,526317,104067,20888.3334,0.3174487184976006,16930,0.6348432488733238,-1.0589980963946655,512,49693.64466406262,19074.01891891892,58861.46868571428,88292.20302857141,1542.4610285714286,58861.46868571428,17233.91,29430.73434285714,47089.174948571424,56.648812500000005,293.28445714285715,25639.926285714286,17233.91,18575.833708,24755.290679,33647.357283,46191.087146,62357.967709,84183.256408,115655.503549,159245.358003,213780.20625,290803.845067,29.0,17035.5
6272917,6553075,6229800,6232490,2022-12-09,-0.009931,0.009324,-0.011217,-0.004688,-0.00869878,0.0060626,-0.01168074,-0.00350852,685.3503,2818.0388,56502.89906,87772.9626694,69.43,30.57,2.271,68.71,31.29,2.196,49.13,50.87,0.966,0.988572852402,7066745,7009244,17188.0,3.66058534,17.384,34244331613176.0,265516,539271,96787,20829.8675,0.3277397387647435,17188,0.5930901167434701,-1.0643965164105431,511,49710.15559167174,19037.747027027028,58667.730514285715,88001.59577142858,1542.4610285714286,58667.730514285715,17146.82,29333.865257142857,46934.18441142858,56.648812500000005,293.28445714285715,25639.926285714286,17146.82,18598.246861,24785.159816,33687.955373,46246.820197,62433.207329,84284.829894,115795.050689,159437.499611,214038.14829,291154.721971,25.0,16844.5
6232490,6239775,6006111,6023570,2022-12-10,-0.004688,-0.000337,-0.024677,-0.003926,-0.00350852,-0.0001008,-0.02182534,-0.0022673,81.492,0,761.543,4781.891,69.88,30.12,2.32,69.8,30.2,2.311,48.79,51.21,0.953,0.966614632129,2270831,2365931,17159.0,2.78812338,15.248,34244331613176.0,241514,505193,83624,20774.1728,0.3271347617736252,17159,0.5996531125904041,-1.0658271295264274,510,49707.11568857348,18998.091711711713,58477.034857142855,87715.55228571428,1542.4610285714286,58477.034857142855,17121.26,29238.517428571427,46781.62788571429,56.648812500000005,293.28445714285715,25639.926285714286,17121.26,18620.68264,24815.059105,33728.594447,46302.609512,62508.522903,84386.505919,115934.738703,159629.835186,214296.350724,291505.953088,26.0,17230.0
6023570,6098968,5971030,6075239,2022-12-11,-0.003926,0.002481,-0.022375,-0.01838,-0.0022673,0.00460224,-0.02094064,-0.01283045,1603.134,11806.1454,17444.20811262,163015.29979357,71.2,28.8,2.472,70.38,29.62,2.376,49.09,50.91,0.964,0.913905475085,2922085,3253428,17158.0,4.02936002,16.594,34244331613176.0,217641,458999,95331,20717.0567,0.3276222763593346,17158,0.573192651501039,-1.070696218551877,509,49692.622907686615,18958.723513513512,58283.16702857143,87424.75054285715,1542.4610285714286,58283.16702857143,17033.13,29141.583514285714,46626.53362285715,56.648812500000005,293.28445714285715,25639.926285714286,17033.13,18643.141064,24844.988572,33769.274538,46358.455134,62583.914494,84488.284567,116074.567706,159822.364887,214554.813763,291857.538704,27.0,17130.0
6075239,6182569,5887191,5925911,2022-12-12,-0.01838,0.01,-0.043104,-0.001485,-0.01283045,0.00882311,-0.0396567,-0.00138606,1905.6478,115897.5542,256936.15746655,447917.09350165,71.55,28.45,2.515,71.02,28.98,2.451,49.06,50.94,0.963,0.964147328912,6254135,6580232,17000.0,4.30567024,18.141,34244331613176.0,262503,501985,107250,20660.1922,0.32213165166546776,17000,0.5562733103018026,-1.060528906706745,508,49692.003369515165,18919.705315315317,58091.85834285715,87137.78751428572,1542.4610285714286,58091.85834285715,17206.98,29045.929171428576,46473.48667428573,56.648812500000005,293.28445714285715,25639.926285714286,17206.98,18665.62215,24874.948242,33809.995679,46414.357112,62659.382163,84590.16592,116214.53781,160015.088871,214813.537619,292209.479108,26.0,17122.0
5925911,5934167,5318496,5798787,2022-12-13,-0.001485,0.01,-0.00891,0.01,-0.00138606,0.02863286,-0.01263945,0.01229611,684966.2611,65783.3652,991507.79775332,348812.78375153,73.49,26.51,2.772,71.91,28.09,2.56,48.88,51.12,0.956,1.024640772763,12007137,11542764,17464.0,4.91903918,20.677,34244331613176.0,287059,546019,104973,20608.2107,0.340423030219961,17464,0.6501259485447607,-1.0268591210105242,507,49650.149560065445,18887.373873873872,57920.75097142857,86881.12645714285,1542.4610285714286,57920.75097142857,17781.21,28960.375485714285,46336.600777142856,56.648812500000005,293.28445714285715,25639.926285714286,17781.21,18688.125918,24904.938137,33850.757904,46470.315489,62734.925972,84692.150063,116354.649132,160208.007296,215072.522504,292561.774588,27.0,16980.5
5798787,6454043,5776285,6152564,2022-12-14,0.01,0.01,0.01,0.01,0.01229611,0.01876632,-0.0059998,0.0038092,375950.4491,19932.0851,1082367.99384233,353749.14408199,68.76,31.24,2.201,68.65,31.35,2.19,48.39,51.61,0.938,1.032185205415,13663566,13155671,17874.0,6.31086434,20.016,34244331613176.0,276293,528884,123880,20558.8021,0.35704210263123315,17874,0.6042224463586785,-1.023507486716074,506,49635.716969315436,18853.551531531535,57754.806514285716,86632.20977142858,1542.4610285714286,57754.806514285716,17835.72,28877.403257142858,46203.845211428576,56.648812500000005,293.28445714285715,25639.926285714286,17835.72,18710.652386,24934.958284,33891.561247,46526.330311,62810.545983,84794.237077,116494.901786,160401.12032,215331.768629,292914.425432,27.0,17175.0
6152564,6197604,5995458,6097027,2022-12-15,0.01,0.01,0.01,0.01,0.0038092,0.01251108,0.00225989,0.00824778,0,66445.3806,159736.89343759,335363.55191879,62.16,37.84,1.643,64.52,35.48,1.818,48.36,51.64,0.936,0.984063807382,9074003,9294731,17584.0,5.03182685,18.902,34244331613176.0,276574,555781,111475,20506.93,0.3460273983344593,17584,0.5707742142139719,-1.0503407394076696,505,49573.47430591324,18827.368828828832,57583.0792,86374.6188,1542.4610285714286,57583.0792,17341.72,28791.5396,46066.46336,56.648812500000005,293.28445714285715,25639.926285714286,17341.72,18733.201572,24965.008707,33932.40574,46582.401626,62886.242258,84896.427048,116635.295886,160594.428101,215591.276208,293267.431928,30.0,17765.0
6097027,6134027,5137206,5176363,2022-12-16,0.01,0.01,-0.007409,-0.007109,0.00824778,0.01205225,-0.01328915,-0.00982694,3510.3417,1381972.5115,92407.84904446,3028692.32725836,66.0,34.0,1.941,67.44,32.56,2.071,50.25,49.75,1.01,0.912589997952,14488463,15697893,17100.0,4.74527908,20.126,34244331613176.0,254046,542123,108929,20447.3864,0.3278176685521281,17100,0.5201433153798127,-1.090717747391107,504,49631.09459836971,18796.916756756757,57413.861028571424,86120.79154285713,1542.4610285714286,57413.861028571424,16674.82,28706.930514285712,45931.08882285714,56.648812500000005,293.28445714285715,25639.926285714286,16674.82,18755.773495,24995.08943,33973.291418,46638.529478,62962.014858,84998.720059,116775.831547,160787.930797,215851.045452,293620.794367,31.0,17845.5
5176363,5409039,5158801,5401057,2022-12-17,-0.007109,-0.007109,-0.054094,-0.045493,-0.00982694,-0.00705924,-0.05373759,-0.03230595,23567.0164,35557.7282,139403.42156794,281671.2028855,71.1,28.9,2.46,71.83,28.17,2.55,49.63,50.37,0.985,0.995385232323,7195360,7192919,16699.0,2.79762666,17.837,34244331613176.0,263062,536035,89303,20381.9253,0.3132679133185162,16699,0.5325371417354766,-1.0837528031024188,503,49607.93751662174,18770.968108108107,57237.48691428572,85856.23037142858,1542.4610285714286,57237.48691428572,16783.53,28618.74345714286,45789.98953142858,56.648812500000005,293.28445714285715,25639.926285714286,16783.53,18778.368172,25025.200477,34014.218313,46694.713913,63037.863846,85101.116192,116916.508885,160981.628566,216111.076573,293974.513035,29.0,17366.5
5401057,5433171,5312342,5333814,2022-12-18,-0.045493,-0.001875,-0.056676,-0.018596,-0.03230595,0.08034053,-0.03511456,-0.0179742,1028.039,110.409,86042.04673989,62523.15722397,73.97,26.03,2.842,71.2,28.8,2.472,47.89,52.11,0.919,0.980596160862,3419764,3503673,16736.0,2.57666916,15.031,34244331613176.0,212528,439567,81518,20318.8883,0.31527238504216687,16736,0.5644376510884647,-1.086542429123746,502,49624.16406140261,18739.186576576576,57062.78548571429,85594.17822857143,1542.4610285714286,57062.78548571429,16742.25,28531.392742857144,45650.228388571435,56.648812500000005,293.28445714285715,25639.926285714286,16742.25,18800.985624,25055.341875,34055.186459,46750.954978,63113.789283,85203.615533,117057.328014,161175.521567,216371.369784,294328.588223,28.0,16660.0
5333814,5672915,5324307,5493172,2022-12-19,-0.018596,-0.014645,-0.100931,-0.029487,-0.0179742,-0.01059414,-0.05873332,-0.02587437,916.1456,220326.4532,9567.105659,598456.09393564,74.15,25.85,2.868,72.16,27.84,2.592,48.35,51.65,0.936,0.953325027525,7961257,8510979,16679.0,3.41500326,17.792,34606598588473.0,258960,484919,100038,20259.1899,0.31369162791493355,16679,0.5296874249453868,-1.105141216973637,501,49651.27366528402,18707.945315315315,56890.85245714286,85336.2786857143,1542.4610285714286,56890.85245714286,16442.72,28445.42622857143,45512.68196571429,56.648812500000005,293.28445714285715,25639.926285714286,16442.72,18823.625867,25085.513646,34096.195889,46807.252718,63189.791232,85306.218164,117198.289049,161369.609957,216631.925298,294683.02022,26.0,16742.5
5493172,5570962,5460987,5493138,2022-12-20,-0.029487,-0.006627,-0.034593,-0.007839,-0.02587437,-0.00406045,-0.03246305,-0.00555818,38807.5571,0,186788.15169412,121656.88860297,73.2,26.8,2.731,71.06,28.94,2.455,48.55,51.45,0.944,1.023872557805,6191310,6257197,16788.0,2.68210044,18.427,35364065900457.0,268753,510455,90756,20200.4763,0.3183639191647406,16788,0.5370341701988136,-1.0779247557442968,500,49714.958071470464,18679.972792792792,56725.3956,85088.09340000001,1542.4610285714286,56725.3956,16918.05,28362.6978,45380.31648000001,56.648812500000005,293.28445714285715,25639.926285714286,16918.05,18846.288921,25115.715816,34137.246637,46863.607179,63265.869755,85408.924169,117339.392105,161563.893895,216892.743327,295037.809314,29.0,16768.5
5493138,5800543,5478183,5757517,2022-12-21,-0.007839,-0.007839,-0.045801,-0.027514,-0.00555818,-0.00555818,-0.04133706,-0.0273879,59.995,4545.931,51948.13511547,147291.14463776,73.84,26.16,2.823,71.23,28.77,2.476,48.65,51.35,0.947,0.967521514813,4978262,5234618,16830.0,2.60938013,18.497,35364065900457.0,272348,515872,88992,20143.1797,0.3205017282384781,16830,0.5662697333165451,-1.083340814609688,499,49733.96005880184,18650.171891891892,56572.17331428571,84858.25997142858,1542.4610285714286,56572.17331428571,16833.1,28286.086657142856,45257.738651428575,56.648812500000005,293.28445714285715,25639.926285714286,16833.1,18868.974804,25145.948409,34178.338737,46920.018407,63342.024913,85511.733633,117480.637298,161758.373541,217153.824085,295392.955796,29.0,16414.5
5757517,6381630,5700882,6359558,2022-12-22,-0.027514,-0.010032,-0.028585,-0.010042,-0.0273879,-0.00039002,-0.02817647,-0.00039002,14826.9985,9574.3933,104300.038005,198677.47598756,74.4,25.6,2.906,71.83,28.17,2.55,48.52,51.48,0.943,0.923418122093,5648229,6487468,16779.0,2.4487545,18.42,35364065900457.0,271046,526770,88226,20085.3495,0.3191138589225653,16779,0.5336124888977394,-1.0846602641954455,498,49786.371036108714,18621.922612612612,56421.473999999995,84632.211,1542.4610285714286,56421.473999999995,16828.62,28210.736999999997,45137.1792,56.648812500000005,293.28445714285715,25639.926285714286,16828.62,18891.683534,25176.211451,34219.472221,46976.486449,63418.256769,85614.646639,117622.024743,161953.049052,217415.167784,295748.459955,26.0,16865.5
6359558,6384842,6177781,6325669,2022-12-23,-0.010042,0.01,-0.01308,0.000019,-0.00039002,0.01139434,-0.0128765,0.00615488,23.628,118.17,53567.49106,9295.67909,77.15,22.85,3.376,73.67,26.33,2.798,47.23,52.77,0.895,0.993122151824,5568366,5463131,16830.0,3.39445638,17.758,35364065900457.0,273794,545379,110257,20023.3375,0.3216825569074974,16830,0.5233622652609767,-1.0880333700716331,497,49844.37146093267,18594.583513513513,56279.442514285714,84419.16377142858,1542.4610285714286,56279.442514285714,16791.49,28139.721257142857,45023.554011428576,56.648812500000005,293.28445714285715,25639.926285714286,16791.49,18914.415131,25206.504965,34260.647124,47033.01135,63494.565385,85717.66327,117763.554555,162147.920587,217676.774637,296104.322081,28.0,16806.5
6325669,7803983,6322612,7677939,2022-12-24,0.000019,0.000019,-0.214418,-0.063271,0.00615488,0.0065751,-0.2075041,-0.04423945,0,27155.2127,127728.342747,580033.31011419,78.18,21.82,3.583,74.52,25.48,2.925,48.46,51.54,0.94,0.951381891091,9787812,10356784,16831.0,2.32171787,15.745,35364065900457.0,213250,458990,84020,19965.4862,0.3222839147164881,16831,0.3535073306933361,-1.088274876450825,496,50010.95477598402,18566.502432432433,56137.73702857143,84206.60554285714,1542.4610285714286,56137.73702857143,16843.54,28068.868514285714,44910.18962285714,56.648812500000005,293.28445714285715,25639.926285714286,16843.54,18937.169612,25236.828976,34301.863479,47089.593156,63570.950824,85820.783612,117905.226849,162342.988305,217938.644858,296460.542465,27.0,16783.0
7677939,7771083,7494102,7494102,2022-12-25,-0.063271,-0.006286,-0.093458,-0.017601,-0.04423945,-0.00182381,-0.08404794,-0.01459564,3037.8035,18332.7459,112243.6544,71373.26383699,76.06,23.94,3.177,72.97,27.03,2.7,48.54,51.46,0.943,0.973953899388,5044144,5159147,16820.0,2.75460912,16.197,35364065900457.0,205173,416545,86375,19906.23,0.3224517053060016,16820,0.5636607387437758,-1.0880270541063304,495,49996.128381872404,18539.973333333335,55994.032571428565,83991.04885714284,1542.4610285714286,55994.032571428565,16842.72,27997.016285714282,44795.226057142856,56.648812500000005,293.28445714285715,25639.926285714286,16842.72,18959.946996,25267.18351,34343.12132,47146.231913,63647.413147,85924.007748,118047.041741,162538.252365,218200.778659,296817.121396,29.0,16804.0
7494102,8123308,7493486,7996179,2022-12-26,-0.017601,-0.014806,-0.048034,-0.014806,-0.01459564,-0.00805646,-0.04560622,-0.00805646,903.68,18122.3289,108538.5575,76789.14923637,75.98,24.02,3.163,72.94,27.06,2.695,48.57,51.43,0.944,1.008667792257,6173410,6134865,16850.0,3.44228619,17.12,35364065900457.0,223375,434532,98656,19848.0486,0.3241804612059582,16850,0.5172093695164183,-1.0853554171677864,494,50054.33817896817,18522.28036036036,55851.38937142857,83777.08405714286,1542.4610285714286,55851.38937142857,16907.44,27925.694685714287,44681.11149714286,56.648812500000005,293.28445714285715,25639.926285714286,16907.44,18982.747302,25297.56859,34384.42068,47202.927669,63723.952416,86027.335762,118188.999346,162733.712927,218463.176256,297174.059166,29.0,16831.0
7996179,8597049,7937256,7947231,2022-12-27,-0.014806,0.01,-0.020069,0.01,-0.00805646,0.01540257,-0.02242589,0.01159577,4847.0672,84644.5148,115411.70934375,686246.92504018,76.48,23.52,3.252,73.32,26.68,2.748,48.46,51.54,0.94,0.962947510193,12442069,13141079,16807.0,2.5204334,17.283,35364065900457.0,239244,465794,85632,19791.7131,0.323076285476209,16807,0.4645457733496491,-1.098910925837469,493,50112.143114187915,18498.40099099099,55702.54971428571,83553.82457142857,1542.4610285714286,55702.54971428571,16699.06,27851.274857142856,44562.03977142857,56.648812500000005,293.28445714285715,25639.926285714286,16699.06,19005.570549,25327.984242,34425.761593,47259.680468,63800.568695,86130.767738,118331.09978,162929.370149,218725.83786,297531.356064,28.0,16811.0
7947231,8774942,7872362,8409060,2022-12-28,0.01,0.01,-0.122509,-0.049465,0.01159577,0.01159577,-0.1172987,-0.04575298,805.3113,459844.7851,616812.87378723,2989059.61797742,74.42,25.58,2.909,71.72,28.28,2.536,48.82,51.18,0.954,0.954380218567,29384508,30290418,16640.0,3.18734169,18.342,35364065900457.0,272781,529941,107117,19737.2079,0.31719937166231166,16640,0.6720303354789662,-1.1072055559257272,492,50052.95564588532,18472.881531531533,55545.5872,83318.3808,1542.4610285714286,55545.5872,16541.56,27772.7936,44436.46976000001,56.648812500000005,293.28445714285715,25639.926285714286,16541.56,19028.416754,25358.430491,34467.144092,47316.490356,63877.262045,86234.303761,118473.343159,163125.224191,218988.763687,297889.012382,27.0,16927.5
8409060,11341407,8362333,8996541,2022-12-29,-0.049465,-0.00899,-0.288756,-0.277985,-0.04575298,-0.00180768,-0.27228134,-0.25547962,567598.9869,1069272.2019,4505503.1476802,5161349.73494377,69.03,30.97,2.229,69.78,30.22,2.309,49.26,50.74,0.971,1.014524345732,75496691,73264594,16591.0,2.42980245,17.636,35364065900457.0,265814,540607,96225,19686.9095,0.3157783796739919,16591,0.5603930445463873,-1.099852621799414,491,49995.742934899085,18430.193153153155,55396.85914285714,83095.2887142857,1542.4610285714286,55396.85914285714,16644.59,27698.42957142857,44317.48731428571,56.648812500000005,293.28445714285715,25639.926285714286,16644.59,19051.285936,25388.90736,34508.568211,47373.357382,63954.032529,86337.943914,118615.729598,163321.275211,219251.95395,298247.02841,28.0,16691.5
8996541,11453289,8912973,11207667,2022-12-30,-0.277985,-0.211964,-0.310623,-0.284519,-0.25547962,-0.16221382,-0.32060667,-0.26487598,117092.4283,120427.1807,2662743.83447414,1649926.55845334,62.31,37.69,1.653,60.57,39.43,1.536,49.71,50.29,0.988,1.027101819294,84328258,81645233,16550.0,2.0216324,17.001,35364065900457.0,290857,585013,97462,19649.3485,0.31446054934998685,16550,0.6330981792200884,-1.1015878875183525,490,49975.877133905946,18384.15828828829,55245.36274285715,82868.04411428573,1542.4610285714286,55245.36274285715,16609.13,27622.681371428574,44196.29019428572,56.648812500000005,293.28445714285715,25639.926285714286,16609.13,19074.178115,25419.414876,34550.033985,47430.281589,64030.880209,86441.688283,118758.259214,163517.52337,219515.408862,298605.40444,28.0,16544.5
11207667,12045891,11193768,11659508,2022-12-31,-0.284519,-0.089492,-0.287478,-0.092913,-0.26487598,-0.06668974,-0.27113353,-0.09984454,76177.4665,39.476,647927.24004842,262097.79720128,52.11,47.89,1.088,53.86,46.14,1.167,49.4,50.6,0.976,1.047857770483,28598423,27533393,16570.0,1.09912081,14.746,35364065900457.0,242169,499947,77382,19620.8094,0.3153189273827589,16570,0.6255972929825949,-1.1066626774227188,489,50026.51616632258,18337.03936936937,55093.37302857143,82640.05954285714,1542.4610285714286,55093.37302857143,16541.8,27546.686514285713,44074.698422857145,56.648812500000005,293.28445714285715,25639.926285714286,16541.8,19097.093308,25449.953062,34591.541446,47487.263025,64107.805148,86545.53695,118900.932121,163713.968827,219779.128639,298964.140763,28.0,16604.0
11659508,11731733,11306795,11336768,2023-01-01,-0.092913,-0.028504,-0.122901,-0.105604,-0.09984454,-0.012109,-0.11981688,-0.10643698,11598.57,98.25,144040.02928772,323403.98164953,51.36,48.64,1.056,53.22,46.78,1.138,49.52,50.48,0.981,0.999763958451,16971679,17017646,16559.0,1.7656385,16.154,35364065900457.0,187361,403419,72018,19596.0097,0.3149388393365419,16559,0.6212855612073649,-1.1034580457677787,488,50040.42719448496,18285.197117117117,54941.655942857135,82412.4839142857,1542.4610285714286,54941.655942857135,16599.51,27470.827971428567,43953.32475428571,56.648812500000005,293.28445714285715,25639.926285714286,16599.51,19120.031534,25480.521944,34633.090628,47544.301737,64184.807409,86649.490002,119043.748437,163910.611741,220043.113495,299323.237671,25.0,16583.0
