t,o,h,l,c,v,c_oi,fundingRate,turnoverNumber,buyTurnoverNumber,sellTurnoverNumber,buyVolUsd,sellVolUsd,volUsd,puellMultiple,ma110,ma350Mu2,3LowBullHigh,2LowBullHigh,ma350,1.6AccumulationHigh,modelVariance,nextHalving,stockFlow365dAverage,RSI,MACD,MACD_Signal
2022-09-01 08:00:00,19885.6,20115.1,19810.1,20060.9,1814811758.5921,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4688630238908884,23897.12837837838,79036.32714285715,118554.49071428573,79036.32714285715,39518.16357142857,63229.06171428572,-0.8736964993610403,610,48252.80871746963,46.33745156809712,-96.69005266213571,-114.60180057305045
2022-09-01 12:00:00,20061.0,20084.1,19644.7,19775.8,3561147260.1944,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4688630238908884,23897.12837837838,79036.32714285715,118554.49071428573,79036.32714285715,39518.16357142857,63229.06171428572,-0.8736964993610403,610,48252.80871746963,38.6757144356221,-113.99093019668362,-114.47962649777709
2022-09-01 16:00:00,19775.7,19930.0,19555.0,19857.4,3085433098.8192,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4418299508522221,23804.91477477477,78879.18594285713,118318.77891428572,78879.18594285713,39439.59297142857,63103.34875428571,-0.8836643685646983,609,48308.59746740091,40.758668039821536,-119.73730512892143,-115.53116222400597
2022-09-01 20:00:00,19857.5,20171.0,19830.4,20122.5,1859785951.9894,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4418299508522221,23804.91477477477,78879.18594285713,118318.77891428572,78879.18594285713,39439.59297142857,63103.34875428571,-0.8836643685646983,609,48308.59746740091,57.495744428169914,-101.72734468974522,-112.77039871715382
2022-09-02 00:00:00,20122.6,20264.8,19947.9,20145.1,1466152716.3305,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4418299508522221,23804.91477477477,78879.18594285713,118318.77891428572,78879.18594285713,39439.59297142857,63103.34875428571,-0.8836643685646983,609,48308.59746740091,54.41538592171181,-84.65484184207526,-107.14728734213811
2022-09-02 04:00:00,20145.1,20290.0,20023.2,20100.5,1192326146.7242,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4418299508522221,23804.91477477477,78879.18594285713,118318.77891428572,78879.18594285713,39439.59297142857,63103.34875428571,-0.8836643685646983,609,48308.59746740091,56.56222418358344,-73.87205651307886,-100.49224117632627
2022-09-02 08:00:00,20100.4,20168.8,19978.0,20082.4,1180558882.8445,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4418299508522221,23804.91477477477,78879.18594285713,118318.77891428572,78879.18594285713,39439.59297142857,63103.34875428571,-0.8836643685646983,609,48308.59746740091,40.847397615956645,-66.02603317539251,-93.59899957613953
2022-09-02 12:00:00,20082.4,20434.3,20013.0,20344.8,4157962312.0854,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4418299508522221,23804.91477477477,78879.18594285713,118318.77891428572,78879.18594285713,39439.59297142857,63103.34875428571,-0.8836643685646983,609,48308.59746740091,52.68502676748163,-38.19423673503843,-82.51804700791931
2022-09-02 16:00:00,20344.8,20368.0,19736.0,19899.3,4440976819.9362,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5000794546593569,23701.96099099099,78716.06097142857,118074.09145714284,78716.06097142857,39358.03048571429,62972.848777142855,-0.8911607828220003,608,48335.27123459253,40.698256634348375,-51.49189779476001,-76.31281716528746
2022-09-02 20:00:00,19899.4,20018.7,19850.9,19941.0,1003892183.8831,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5000794546593569,23701.96099099099,78716.06097142857,118074.09145714284,78716.06097142857,39358.03048571429,62972.848777142855,-0.8911607828220003,608,48335.27123459253,45.402940177575076,-57.99699523135496,-72.64965277850096
2022-09-03 00:00:00,19941.0,20050.0,19854.3,19890.3,865980137.8867,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5000794546593569,23701.96099099099,78716.06097142857,118074.09145714284,78716.06097142857,39358.03048571429,62972.848777142855,-0.8911607828220003,608,48335.27123459253,41.91445223747896,-66.47709156792916,-71.41514053638662
2022-09-03 04:00:00,19890.3,19957.5,19740.1,19808.2,930781514.6368,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5000794546593569,23701.96099099099,78716.06097142857,118074.09145714284,78716.06097142857,39358.03048571429,62972.848777142855,-0.8911607828220003,608,48335.27123459253,43.95752395752397,-78.91275574538304,-72.91466357818591
2022-09-03 08:00:00,19808.1,19862.1,19700.6,19790.0,1183360018.3705,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5000794546593569,23701.96099099099,78716.06097142857,118074.09145714284,78716.06097142857,39358.03048571429,62972.848777142855,-0.8911607828220003,608,48335.27123459253,44.10373681201597,-89.20835866794368,-76.17340259613746
2022-09-03 12:00:00,19789.9,19894.0,19740.1,19764.3,900992225.3887,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5000794546593569,23701.96099099099,78716.06097142857,118074.09145714284,78716.06097142857,39358.03048571429,62972.848777142855,-0.8911607828220003,608,48335.27123459253,46.66226767843391,-98.30823721219713,-80.6003695193494
2022-09-03 16:00:00,19764.3,19826.4,19628.7,19702.9,1182584610.8549,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5687372787554864,23611.10099099099,78560.66977142857,117841.00465714284,78560.66977142857,39280.334885714285,62848.53581714286,-0.8842985107578194,607,48330.16188288226,39.50023463162832,-109.21545559060178,-86.32338673359988
2022-09-03 20:00:00,19702.9,19840.0,19666.6,19820.7,589072857.6172,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5687372787554864,23611.10099099099,78560.66977142857,117841.00465714284,78560.66977142857,39280.334885714285,62848.53581714286,-0.8842985107578194,607,48330.16188288226,51.460162601626074,-107.11922548148505,-90.48255448317691
2022-09-04 00:00:00,19820.7,19847.9,19728.1,19766.0,550536822.3864,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5687372787554864,23611.10099099099,78560.66977142857,117841.00465714284,78560.66977142857,39280.334885714285,62848.53581714286,-0.8842985107578194,607,48330.16188288226,46.97471203495294,-108.61968080361112,-94.10997974726376
2022-09-04 04:00:00,19766.0,19801.7,19600.0,19618.5,814587983.7744,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5687372787554864,23611.10099099099,78560.66977142857,117841.00465714284,78560.66977142857,39280.334885714285,62848.53581714286,-0.8842985107578194,607,48330.16188288226,31.909547738693362,-120.3238018587981,-99.35274416957063
2022-09-04 08:00:00,19618.4,19850.4,19570.0,19843.0,1645723443.1653,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5687372787554864,23611.10099099099,78560.66977142857,117841.00465714284,78560.66977142857,39280.334885714285,62848.53581714286,-0.8842985107578194,607,48330.16188288226,40.529186782870404,-110.21365394637905,-101.52492612493232
2022-09-04 12:00:00,19843.0,19930.0,19631.2,19781.6,2038427328.863,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5687372787554864,23611.10099099099,78560.66977142857,117841.00465714284,78560.66977142857,39280.334885714285,62848.53581714286,-0.8842985107578194,607,48330.16188288226,40.10671961283111,-105.93460753127874,-102.40686240620161
2022-09-04 16:00:00,19781.6,19947.6,19713.0,19872.7,1674624533.7621,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.522723783346008,23513.564504504506,78427.92948571428,117641.8942285714,78427.92948571428,39213.96474285714,62742.34358857143,-0.8941808117322445,606,48386.88036257763,43.77634000118714,-94.10760982678403,-100.7470118903181
2022-09-04 20:00:00,19872.8,20022.4,19809.0,19992.7,1129820840.2583,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.522723783346008,23513.564504504506,78427.92948571428,117641.8942285714,78427.92948571428,39213.96474285714,62742.34358857143,-0.8941808117322445,606,48386.88036257763,38.585229851520516,-74.19634256740028,-95.43687802573456
2022-09-05 00:00:00,19992.6,20046.7,19801.0,19871.9,1269747920.1478,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.522723783346008,23513.564504504506,78427.92948571428,117641.8942285714,78427.92948571428,39213.96474285714,62742.34358857143,-0.8941808117322445,606,48386.88036257763,48.87483574244424,-67.38727172238578,-89.8269567650648
2022-09-05 04:00:00,19871.9,19900.0,19668.0,19740.0,1486594454.7923,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.522723783346008,23513.564504504506,78427.92948571428,117641.8942285714,78427.92948571428,39213.96474285714,62742.34358857143,-0.8941808117322445,606,48386.88036257763,42.31533873680992,-71.80652081278822,-86.22286957460949
2022-09-05 08:00:00,19739.9,19794.7,19620.2,19692.9,1353825559.9003,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.522723783346008,23513.564504504506,78427.92948571428,117641.8942285714,78427.92948571428,39213.96474285714,62742.34358857143,-0.8941808117322445,606,48386.88036257763,42.432142309461824,-78.2078524840399,-84.61986615649558
2022-09-05 12:00:00,19692.9,19944.0,19659.5,19848.1,2085643484.7642,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.522723783346008,23513.564504504506,78427.92948571428,117641.8942285714,78427.92948571428,39213.96474285714,62742.34358857143,-0.8941808117322445,606,48386.88036257763,51.44848616859064,-69.95125647167151,-81.68614421953076
2022-09-05 16:00:00,19848.1,19904.5,19660.0,19700.9,1597917999.8291,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4823142528650027,23423.333513513517,78304.40011428572,117456.60017142858,78304.40011428572,39152.20005714286,62643.520091428574,-0.942300149705204,605,48421.579827570014,47.042421828321096,-74.42769826856602,-80.23445502933782
2022-09-05 20:00:00,19700.9,19850.0,19686.9,19784.9,1043878209.8285,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4823142528650027,23423.333513513517,78304.40011428572,117456.60017142858,78304.40011428572,39152.20005714286,62643.520091428574,-0.942300149705204,605,48421.579827570014,50.65831522433856,-70.38584841407646,-78.26473370628555
2022-09-06 00:00:00,19784.9,20174.7,19665.0,19780.2,3709112532.2219,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4823142528650027,23423.333513513517,78304.40011428572,117456.60017142858,78304.40011428572,39152.20005714286,62643.520091428574,-0.942300149705204,605,48421.579827570014,52.56316731878769,-66.7919677769205,-75.97018052041254
2022-09-06 04:00:00,19780.3,19940.0,19724.0,19900.7,1586640868.2823,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4823142528650027,23423.333513513517,78304.40011428572,117456.60017142858,78304.40011428572,39152.20005714286,62643.520091428574,-0.942300149705204,605,48421.579827570014,52.647954455183374,-53.60255169051743,-71.49665475443352
2022-09-06 08:00:00,19900.7,20023.2,19850.0,19909.2,1798118919.4655,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4823142528650027,23423.333513513517,78304.40011428572,117456.60017142858,78304.40011428572,39152.20005714286,62643.520091428574,-0.942300149705204,605,48421.579827570014,54.88937448784488,-41.98004562065762,-65.59333292767835
2022-09-06 12:00:00,19909.2,19987.5,19650.4,19810.1,3179616371.6223,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4823142528650027,23423.333513513517,78304.40011428572,117456.60017142858,78304.40011428572,39152.20005714286,62643.520091428574,-0.942300149705204,605,48421.579827570014,56.76553672316379,-40.30110159873584,-60.53488666188985
2022-09-06 16:00:00,19810.2,19847.1,18700.0,18813.0,6072603785.5051,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4741281766709678,23326.64585585585,78165.81537142857,117248.72305714288,78165.81537142857,39082.907685714286,62532.652297142864,-0.9171488625321852,604,48415.70417880667,26.468975600840707,-118.06715854339927,-72.04134103819175
2022-09-06 20:00:00,18813.1,19066.6,18600.0,18781.5,2098125011.5131,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4741281766709678,23326.64585585585,78165.81537142857,117248.72305714288,78165.81537142857,39082.907685714286,62532.652297142864,-0.9171488625321852,604,48415.70417880667,26.83559549729003,-180.16230676450868,-93.66553418345515
2022-09-07 00:00:00,18781.4,18861.9,18500.0,18736.3,2068098245.4871,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4741281766709678,23326.64585585585,78165.81537142857,117248.72305714288,78165.81537142857,39082.907685714286,62532.652297142864,-0.9171488625321852,604,48415.70417880667,23.106777735706075,-230.36491797176132,-121.0054109411164
2022-09-07 04:00:00,18736.2,18833.0,18664.2,18791.5,1101448044.9244,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4741281766709678,23326.64585585585,78165.81537142857,117248.72305714288,78165.81537142857,39082.907685714286,62532.652297142864,-0.9171488625321852,604,48415.70417880667,20.67382812499993,-262.66878808602996,-149.33808637009912
2022-09-07 08:00:00,18791.4,18848.0,18679.9,18729.5,919048979.1819,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4741281766709678,23326.64585585585,78165.81537142857,117248.72305714288,78165.81537142857,39082.907685714286,62532.652297142864,-0.9171488625321852,604,48415.70417880667,21.284938668811506,-289.93058047656814,-177.45658519139295
2022-09-07 12:00:00,18729.4,18960.0,18663.6,18863.3,2210507560.2061,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4741281766709678,23326.64585585585,78165.81537142857,117248.72305714288,78165.81537142857,39082.907685714286,62532.652297142864,-0.9171488625321852,604,48415.70417880667,27.984531163678284,-297.31197815603446,-201.42766378432125
2022-09-07 16:00:00,18863.2,19188.0,18844.8,18982.1,2257689467.279,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4237237880752033,23237.28747747748,78019.13662857143,117028.70494285716,78019.13662857143,39009.56831428572,62415.309302857146,-0.9165311949820828,603,48447.198363331925,32.77099088617403,-290.23003071793937,-219.1881371710449
2022-09-07 20:00:00,18982.1,19455.0,18980.0,19287.0,2726614115.896,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4237237880752033,23237.28747747748,78019.13662857143,117028.70494285716,78019.13662857143,39009.56831428572,62415.309302857146,-0.9165311949820828,603,48447.198363331925,37.31977401129947,-257.0515245403076,-226.76081464489744
2022-09-08 00:00:00,19287.0,19373.8,19139.4,19209.1,1110451592.4687,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4237237880752033,23237.28747747748,78019.13662857143,117028.70494285716,78019.13662857143,39009.56831428572,62415.309302857146,-0.9165311949820828,603,48447.198363331925,38.52650242627842,-234.3418513294564,-228.27702198180924
2022-09-08 04:00:00,19209.1,19370.0,19047.9,19164.0,1575249049.7193,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4237237880752033,23237.28747747748,78019.13662857143,117028.70494285716,78019.13662857143,39009.56831428572,62415.309302857146,-0.9165311949820828,603,48447.198363331925,35.24687544551631,-217.47653070751403,-226.11692372695023
2022-09-08 08:00:00,19164.0,19400.0,19133.6,19303.1,1390311565.9194,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4237237880752033,23237.28747747748,78019.13662857143,117028.70494285716,78019.13662857143,39009.56831428572,62415.309302857146,-0.9165311949820828,603,48447.198363331925,39.34426229508192,-190.6882991010607,-219.03119880177235
2022-09-08 12:00:00,19303.1,19370.6,19003.8,19240.4,3701628442.1923,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4237237880752033,23237.28747747748,78019.13662857143,117028.70494285716,78019.13662857143,39009.56831428572,62415.309302857146,-0.9165311949820828,603,48447.198363331925,34.86175432161035,-172.52899172733305,-209.7307573868845
2022-09-08 16:00:00,19240.5,19342.4,19080.0,19341.7,1624893382.0158,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4918836776754862,23164.332522522524,77896.34234285714,116844.5135142857,77896.34234285714,38948.17117142857,62317.073874285714,-0.8173651111106839,602,48422.34229708042,37.52034129392619,-148.25456011854476,-197.43551793321654
2022-09-08 20:00:00,19341.7,19450.0,19245.5,19309.3,926873876.4023,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4918836776754862,23164.332522522524,77896.34234285714,116844.5135142857,77896.34234285714,38948.17117142857,62317.073874285714,-0.8173651111106839,602,48422.34229708042,38.6542818305392,-130.13123552341494,-183.97466145125625
2022-09-09 00:00:00,19309.3,19965.8,19283.0,19936.0,2222364341.0029,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4918836776754862,23164.332522522524,77896.34234285714,116844.5135142857,77896.34234285714,38948.17117142857,62317.073874285714,-0.8173651111106839,602,48422.34229708042,80.57279756071003,-64.45591015089667,-160.07091119118434
2022-09-09 04:00:00,19936.1,20804.9,19916.5,20623.6,5578930663.1362,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4918836776754862,23164.332522522524,77896.34234285714,116844.5135142857,77896.34234285714,38948.17117142857,62317.073874285714,-0.8173651111106839,602,48422.34229708042,86.94989368957357,42.58493918826571,-119.53974111529433
2022-09-09 08:00:00,20623.6,21188.0,20618.5,20931.7,4154313982.8496,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4918836776754862,23164.332522522524,77896.34234285714,116844.5135142857,77896.34234285714,38948.17117142857,62317.073874285714,-0.8173651111106839,602,48422.34229708042,89.8352445928292,150.5413318136707,-65.52352652950132
2022-09-09 12:00:00,20931.6,21345.0,20912.2,21258.5,3736483902.8334,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4918836776754862,23164.332522522524,77896.34234285714,116844.5135142857,77896.34234285714,38948.17117142857,62317.073874285714,-0.8173651111106839,602,48422.34229708042,90.7472251585624,259.47649604367325,-0.5235220148664084
2022-09-09 16:00:00,21258.5,21438.0,21117.0,21280.0,2876718454.9401,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5806322602890408,23086.56675675676,77776.0052,116664.0078,77776.0052,38888.0026,62220.80416,-0.8013799718329899,601,48403.27251209712,92.69762614256541,343.5826617960265,68.29771474731217
2022-09-09 20:00:00,21280.1,21666.0,21178.0,21352.0,2026327366.6841,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5806322602890408,23086.56675675676,77776.0052,116664.0078,77776.0052,38888.0026,62220.80416,-0.8013799718329899,601,48403.27251209712,92.54333481486552,411.30592371828607,136.89935654150696
2022-09-10 00:00:00,21352.0,21382.3,21153.6,21294.5,1208211334.4092,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5806322602890408,23086.56675675676,77776.0052,116664.0078,77776.0052,38888.0026,62220.80416,-0.8013799718329899,601,48403.27251209712,90.37575080318484,455.09131783153134,200.53774879951186
2022-09-10 04:00:00,21294.4,21670.0,21240.0,21274.9,2169841905.6011,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5806322602890408,23086.56675675676,77776.0052,116664.0078,77776.0052,38888.0026,62220.80416,-0.8013799718329899,601,48403.27251209712,88.55059535352761,482.64635518143405,256.9594700758963
2022-09-10 08:00:00,21275.0,21384.0,21246.0,21279.0,942234335.9443,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5806322602890408,23086.56675675676,77776.0052,116664.0078,77776.0052,38888.0026,62220.80416,-0.8013799718329899,601,48403.27251209712,91.32361748852081,499.0618818210314,305.3799524249234
2022-09-10 12:00:00,21278.9,21355.6,21112.2,21213.3,1587470773.9595,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5806322602890408,23086.56675675676,77776.0052,116664.0078,77776.0052,38888.0026,62220.80416,-0.8013799718329899,601,48403.27251209712,90.57859094689326,500.9947088825829,344.5029037164553
2022-09-10 16:00:00,21213.3,21637.7,21166.5,21569.4,2072811197.6697,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.6882975517240015,23019.116306306307,77652.85662857143,116479.28494285716,77652.85662857143,38826.42831428572,62122.28530285715,-0.7970542331795514,600,48311.95153081248,91.32416760876708,525.2065282740259,380.6436286279694
2022-09-10 20:00:00,21569.4,21825.0,21349.9,21639.5,2548269440.1878,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.6882975517240015,23019.116306306307,77652.85662857143,116479.28494285716,77652.85662857143,38826.42831428572,62122.28530285715,-0.7970542331795514,600,48311.95153081248,93.62793235133658,543.7826656516627,413.27143603270804
2022-09-11 00:00:00,21639.5,21673.0,21436.8,21537.4,1191787973.124,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.6882975517240015,23019.116306306307,77652.85662857143,116479.28494285716,77652.85662857143,38826.42831428572,62122.28530285715,-0.7970542331795514,600,48311.95153081248,89.91746354943099,543.9949366381115,439.4161361537888
2022-09-11 04:00:00,21537.4,21632.0,21336.0,21599.9,1341342267.6675,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.6882975517240015,23019.116306306307,77652.85662857143,116479.28494285716,77652.85662857143,38826.42831428572,62122.28530285715,-0.7970542331795514,600,48311.95153081248,91.19191483239828,542.9476283039803,460.12243458382716
2022-09-11 08:00:00,21600.0,21726.0,21550.0,21601.9,1258557778.7928,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.6882975517240015,23019.116306306307,77652.85662857143,116479.28494285716,77652.85662857143,38826.42831428572,62122.28530285715,-0.7970542331795514,600,48311.95153081248,88.63942106972222,536.0991943863119,475.3177865443241
2022-09-11 12:00:00,21601.9,21761.5,21450.1,21633.9,1567335906.2794,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.6882975517240015,23019.116306306307,77652.85662857143,116479.28494285716,77652.85662857143,38826.42831428572,62122.28530285715,-0.7970542331795514,600,48311.95153081248,83.67442170521979,527.1769262811722,485.68961449169376
2022-09-11 16:00:00,21634.0,21883.4,21518.2,21610.5,1685305565.9858,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5777769246752424,22953.413603603603,77540.8852,116311.3278,77540.8852,38770.4426,62032.70816000001,-0.7711176864212881,599,48333.4062506134,77.92496297515223,512.3121643608356,491.0141244655222
2022-09-11 20:00:00,21610.5,21848.8,21438.5,21820.3,2049019515.7723,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5777769246752424,22953.413603603603,77540.8852,116311.3278,77540.8852,38770.4426,62032.70816000001,-0.7711176864212881,599,48333.4062506134,75.57356154406412,511.5638504419294,495.1240696608036
2022-09-12 00:00:00,21820.3,22388.0,21540.0,21649.2,5055404600.1023,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5777769246752424,22953.413603603603,77540.8852,116311.3278,77540.8852,38770.4426,62032.70816000001,-0.7711176864212881,599,48333.4062506134,64.79166666666674,491.498774289601,494.3990105865631
2022-09-12 04:00:00,21649.2,22222.0,21617.1,22180.9,2225493287.4177,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5777769246752424,22953.413603603603,77540.8852,116311.3278,77540.8852,38770.4426,62032.70816000001,-0.7711176864212881,599,48333.4062506134,74.26948527258895,512.5919622125402,498.0376009117586
2022-09-12 08:00:00,22180.8,22450.0,21961.1,22301.0,3698380329.7845,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5777769246752424,22953.413603603603,77540.8852,116311.3278,77540.8852,38770.4426,62032.70816000001,-0.7711176864212881,599,48333.4062506134,78.42738518895109,532.8570870842159,505.00149814625007
2022-09-12 12:00:00,22301.0,22471.0,22003.9,22106.0,3455344576.217,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5777769246752424,22953.413603603603,77540.8852,116311.3278,77540.8852,38770.4426,62032.70816000001,-0.7711176864212881,599,48333.4062506134,71.35735210978054,527.1063206778745,509.422462652575
2022-09-12 16:00:00,22105.9,22446.0,22010.0,22415.0,2210304707.0581,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5322726514267271,22868.323513513515,77421.8852,116132.8278,77421.8852,38710.9426,61937.508160000005,-0.8753639792423211,598,48422.12712369604,75.23771438727451,541.2433974742962,515.7866496169192
2022-09-12 20:00:00,22414.9,22474.0,22244.0,22386.0,1451694641.8692,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5322726514267271,22868.323513513515,77421.8852,116132.8278,77421.8852,38710.9426,61937.508160000005,-0.8753639792423211,598,48422.12712369604,76.48493608564077,543.8380485544076,521.3969294044169
2022-09-13 00:00:00,22386.0,22440.0,22048.4,22225.7,1864850062.9552,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5322726514267271,22868.323513513515,77421.8852,116132.8278,77421.8852,38710.9426,61937.508160000005,-0.8753639792423211,598,48422.12712369604,66.2603438878153,526.885845855868,522.4947126947072
2022-09-13 04:00:00,22225.7,22659.9,22172.8,22267.8,2548499992.8167,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5322726514267271,22868.323513513515,77421.8852,116132.8278,77421.8852,38710.9426,61937.508160000005,-0.8753639792423211,598,48422.12712369604,65.78563891261749,510.9582130196213,520.18741275969
2022-09-13 08:00:00,22267.9,22706.0,22181.5,22516.3,2896118694.8221,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5322726514267271,22868.323513513515,77421.8852,116132.8278,77421.8852,38710.9426,61937.508160000005,-0.8753639792423211,598,48422.12712369604,72.9089632576644,512.4797746092372,518.6458851295995
2022-09-13 12:00:00,22516.2,22850.0,20729.0,20823.9,9079896652.186,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.5322726514267271,22868.323513513515,77421.8852,116132.8278,77421.8852,38710.9426,61937.508160000005,-0.8753639792423211,598,48422.12712369604,39.69838572642309,372.82538810982805,489.48178572564524
2022-09-13 16:00:00,20823.8,20920.6,20030.5,20272.0,5516904545.6302,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4464536015787695,22786.242432432435,77299.4852,115949.2278,77299.4852,38649.7426,61839.58816,-0.8734242116942852,597,48467.20618570742,34.594444315733355,215.1346250335373,434.6123535872237
2022-09-13 20:00:00,20272.0,20408.4,19840.0,20162.5,2617488277.5164,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4464536015787695,22786.242432432435,77299.4852,115949.2278,77299.4852,38649.7426,61839.58816,-0.8734242116942852,597,48467.20618570742,33.255951568118675,80.40101151184717,363.77008517214847
2022-09-14 00:00:00,20162.6,20528.5,20031.1,20313.2,2195135900.0393,118219.1,0.012107,4.0,4.0,0.0,3800.9793,0.0,3800.9793,0.4464536015787695,22786.242432432435,77299.4852,115949.2278,77299.4852,38649.7426,61839.58816,-0.8734242116942852,597,48467.20618570742,35.65282785162903,-14.05411032437405,288.205246072844
