Trial 650 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 771, 'max_depth': 12, 'min_samples_split': 30, 'min_samples_leaf': 62, 'criterion': 'entropy'}.
Trial 651 finished with value: 0.717391304347826 and parameters: {'n_estimators': 931, 'max_depth': 10, 'min_samples_split': 21, 'min_samples_leaf': 57, 'criterion': 'entropy'}.
Trial 652 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 559, 'max_depth': 18, 'min_samples_split': 16, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 653 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 857, 'max_depth': 8, 'min_samples_split': 25, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 654 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 672, 'max_depth': 13, 'min_samples_split': 37, 'min_samples_leaf': 43, 'criterion': 'entropy'}.
Trial 655 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 782, 'max_depth': 7, 'min_samples_split': 33, 'min_samples_leaf': 59, 'criterion': 'entropy'}.
Trial 656 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 823, 'max_depth': 11, 'min_samples_split': 28, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 657 finished with value: 0.717391304347826 and parameters: {'n_estimators': 530, 'max_depth': 9, 'min_samples_split': 58, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 658 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 807, 'max_depth': 6, 'min_samples_split': 40, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 659 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 839, 'max_depth': 15, 'min_samples_split': 117, 'min_samples_leaf': 45, 'criterion': 'entropy'}.
Trial 660 finished with value: 0.717391304347826 and parameters: {'n_estimators': 796, 'max_depth': 12, 'min_samples_split': 25, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 661 finished with value: 0.717391304347826 and parameters: {'n_estimators': 752, 'max_depth': 10, 'min_samples_split': 20, 'min_samples_leaf': 57, 'criterion': 'entropy'}.
Trial 662 finished with value: 0.717391304347826 and parameters: {'n_estimators': 868, 'max_depth': 8, 'min_samples_split': 49, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 663 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 825, 'max_depth': 13, 'min_samples_split': 36, 'min_samples_leaf': 47, 'criterion': 'entropy'}.
Trial 664 finished with value: 0.6413043478260869 and parameters: {'n_estimators': 781, 'max_depth': 5, 'min_samples_split': 30, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 665 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 846, 'max_depth': 10, 'min_samples_split': 33, 'min_samples_leaf': 61, 'criterion': 'entropy'}.
Trial 666 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 575, 'max_depth': 11, 'min_samples_split': 13, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 667 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 907, 'max_depth': 16, 'min_samples_split': 23, 'min_samples_leaf': 55, 'criterion': 'gini'}.
Trial 668 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 811, 'max_depth': 7, 'min_samples_split': 110, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 669 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 517, 'max_depth': 9, 'min_samples_split': 42, 'min_samples_leaf': 59, 'criterion': 'entropy'}.
Trial 670 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 793, 'max_depth': 14, 'min_samples_split': 29, 'min_samples_leaf': 47, 'criterion': 'entropy'}.
Trial 671 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 606, 'max_depth': 12, 'min_samples_split': 17, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 672 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 830, 'max_depth': 8, 'min_samples_split': 36, 'min_samples_leaf': 57, 'criterion': 'entropy'}.
Trial 673 finished with value: 0.717391304347826 and parameters: {'n_estimators': 853, 'max_depth': 10, 'min_samples_split': 4, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 674 finished with value: 0.6521739130434783 and parameters: {'n_estimators': 693, 'max_depth': 6, 'min_samples_split': 26, 'min_samples_leaf': 45, 'criterion': 'entropy'}.
Trial 675 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 771, 'max_depth': 12, 'min_samples_split': 32, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 676 finished with value: 0.717391304347826 and parameters: {'n_estimators': 809, 'max_depth': 9, 'min_samples_split': 192, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 677 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 824, 'max_depth': 14, 'min_samples_split': 21, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 678 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 874, 'max_depth': 11, 'min_samples_split': 45, 'min_samples_leaf': 78, 'criterion': 'entropy'}.
Trial 679 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 756, 'max_depth': 31, 'min_samples_split': 29, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 680 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 792, 'max_depth': 7, 'min_samples_split': 39, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 681 finished with value: 0.717391304347826 and parameters: {'n_estimators': 835, 'max_depth': 9, 'min_samples_split': 35, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 682 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 814, 'max_depth': 12, 'min_samples_split': 23, 'min_samples_leaf': 46, 'criterion': 'entropy'}.
Trial 683 finished with value: 0.6413043478260869 and parameters: {'n_estimators': 775, 'max_depth': 5, 'min_samples_split': 137, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 684 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 735, 'max_depth': 17, 'min_samples_split': 27, 'min_samples_leaf': 42, 'criterion': 'entropy'}.
Trial 685 finished with value: 0.717391304347826 and parameters: {'n_estimators': 843, 'max_depth': 10, 'min_samples_split': 19, 'min_samples_leaf': 58, 'criterion': 'entropy'}.
Trial 686 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 806, 'max_depth': 8, 'min_samples_split': 33, 'min_samples_leaf': 51, 'criterion': 'gini'}.
Trial 687 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 543, 'max_depth': 14, 'min_samples_split': 39, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 688 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 860, 'max_depth': 11, 'min_samples_split': 11, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 689 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 791, 'max_depth': 7, 'min_samples_split': 31, 'min_samples_leaf': 68, 'criterion': 'entropy'}.
Trial 690 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 828, 'max_depth': 13, 'min_samples_split': 15, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 691 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 759, 'max_depth': 9, 'min_samples_split': 26, 'min_samples_leaf': 60, 'criterion': 'entropy'}.
Trial 692 finished with value: 0.717391304347826 and parameters: {'n_estimators': 814, 'max_depth': 11, 'min_samples_split': 36, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 693 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 887, 'max_depth': 7, 'min_samples_split': 42, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 694 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 841, 'max_depth': 86, 'min_samples_split': 24, 'min_samples_leaf': 44, 'criterion': 'entropy'}.
Trial 695 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 783, 'max_depth': 16, 'min_samples_split': 99, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 696 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 799, 'max_depth': 9, 'min_samples_split': 74, 'min_samples_leaf': 64, 'criterion': 'entropy'}.
Trial 697 finished with value: 0.717391304347826 and parameters: {'n_estimators': 631, 'max_depth': 13, 'min_samples_split': 30, 'min_samples_leaf': 47, 'criterion': 'entropy'}.
Trial 698 finished with value: 0.6413043478260869 and parameters: {'n_estimators': 712, 'max_depth': 5, 'min_samples_split': 85, 'min_samples_leaf': 58, 'criterion': 'entropy'}.
Trial 699 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 859, 'max_depth': 19, 'min_samples_split': 33, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 700 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 593, 'max_depth': 11, 'min_samples_split': 105, 'min_samples_leaf': 24, 'criterion': 'entropy'}.
Trial 701 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 821, 'max_depth': 55, 'min_samples_split': 19, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 702 finished with value: 0.717391304347826 and parameters: {'n_estimators': 562, 'max_depth': 8, 'min_samples_split': 38, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 703 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 503, 'max_depth': 95, 'min_samples_split': 27, 'min_samples_leaf': 46, 'criterion': 'entropy'}.
Trial 704 finished with value: 0.717391304347826 and parameters: {'n_estimators': 846, 'max_depth': 10, 'min_samples_split': 45, 'min_samples_leaf': 62, 'criterion': 'entropy'}.
Trial 705 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 764, 'max_depth': 13, 'min_samples_split': 22, 'min_samples_leaf': 56, 'criterion': 'gini'}.
Trial 706 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 800, 'max_depth': 15, 'min_samples_split': 35, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 707 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 828, 'max_depth': 7, 'min_samples_split': 30, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 708 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 784, 'max_depth': 10, 'min_samples_split': 16, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 709 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 808, 'max_depth': 12, 'min_samples_split': 24, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 710 finished with value: 0.6195652173913043 and parameters: {'n_estimators': 529, 'max_depth': 8, 'min_samples_split': 8, 'min_samples_leaf': 5, 'criterion': 'entropy'}.
Trial 711 finished with value: 0.6413043478260869 and parameters: {'n_estimators': 868, 'max_depth': 5, 'min_samples_split': 41, 'min_samples_leaf': 58, 'criterion': 'entropy'}.
Trial 712 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 844, 'max_depth': 10, 'min_samples_split': 29, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 713 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 819, 'max_depth': 12, 'min_samples_split': 35, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 714 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 772, 'max_depth': 9, 'min_samples_split': 20, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 715 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 472, 'max_depth': 14, 'min_samples_split': 185, 'min_samples_leaf': 45, 'criterion': 'entropy'}.
Trial 716 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 656, 'max_depth': 7, 'min_samples_split': 32, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 717 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 742, 'max_depth': 45, 'min_samples_split': 26, 'min_samples_leaf': 47, 'criterion': 'entropy'}.
Trial 718 finished with value: 0.717391304347826 and parameters: {'n_estimators': 798, 'max_depth': 11, 'min_samples_split': 38, 'min_samples_leaf': 57, 'criterion': 'entropy'}.
Trial 719 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 831, 'max_depth': 9, 'min_samples_split': 28, 'min_samples_leaf': 60, 'criterion': 'entropy'}.
Trial 720 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 550, 'max_depth': 50, 'min_samples_split': 50, 'min_samples_leaf': 37, 'criterion': 'entropy'}.
Trial 721 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 856, 'max_depth': 7, 'min_samples_split': 22, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 722 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 813, 'max_depth': 12, 'min_samples_split': 101, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 723 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 782, 'max_depth': 14, 'min_samples_split': 33, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 724 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 836, 'max_depth': 10, 'min_samples_split': 40, 'min_samples_leaf': 48, 'criterion': 'gini'}.
Trial 725 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 886, 'max_depth': 16, 'min_samples_split': 93, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 726 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 571, 'max_depth': 6, 'min_samples_split': 15, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 727 finished with value: 0.5869565217391305 and parameters: {'n_estimators': 726, 'max_depth': 8, 'min_samples_split': 36, 'min_samples_leaf': 16, 'criterion': 'entropy'}.
Trial 728 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 804, 'max_depth': 10, 'min_samples_split': 24, 'min_samples_leaf': 43, 'criterion': 'entropy'}.
Trial 729 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 821, 'max_depth': 12, 'min_samples_split': 29, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 730 finished with value: 0.6304347826086957 and parameters: {'n_estimators': 764, 'max_depth': 5, 'min_samples_split': 18, 'min_samples_leaf': 46, 'criterion': 'entropy'}.
Trial 731 finished with value: 0.6413043478260869 and parameters: {'n_estimators': 788, 'max_depth': 9, 'min_samples_split': 32, 'min_samples_leaf': 28, 'criterion': 'entropy'}.
Trial 732 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 870, 'max_depth': 13, 'min_samples_split': 43, 'min_samples_leaf': 57, 'criterion': 'entropy'}.
Trial 733 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 748, 'max_depth': 11, 'min_samples_split': 26, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 734 finished with value: 0.717391304347826 and parameters: {'n_estimators': 851, 'max_depth': 8, 'min_samples_split': 37, 'min_samples_leaf': 59, 'criterion': 'entropy'}.
Trial 735 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 834, 'max_depth': 14, 'min_samples_split': 32, 'min_samples_leaf': 40, 'criterion': 'entropy'}.
Trial 736 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 796, 'max_depth': 38, 'min_samples_split': 46, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 737 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 812, 'max_depth': 7, 'min_samples_split': 113, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 738 finished with value: 0.717391304347826 and parameters: {'n_estimators': 777, 'max_depth': 11, 'min_samples_split': 22, 'min_samples_leaf': 61, 'criterion': 'entropy'}.
Trial 739 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 826, 'max_depth': 9, 'min_samples_split': 12, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 740 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 519, 'max_depth': 18, 'min_samples_split': 27, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 741 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 445, 'max_depth': 15, 'min_samples_split': 18, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 742 finished with value: 0.717391304347826 and parameters: {'n_estimators': 844, 'max_depth': 11, 'min_samples_split': 36, 'min_samples_leaf': 46, 'criterion': 'gini'}.
Trial 743 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 804, 'max_depth': 7, 'min_samples_split': 30, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 744 finished with value: 0.717391304347826 and parameters: {'n_estimators': 766, 'max_depth': 13, 'min_samples_split': 40, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 745 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 820, 'max_depth': 10, 'min_samples_split': 106, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 746 finished with value: 0.6304347826086957 and parameters: {'n_estimators': 902, 'max_depth': 5, 'min_samples_split': 24, 'min_samples_leaf': 44, 'criterion': 'entropy'}.
Trial 747 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 338, 'max_depth': 9, 'min_samples_split': 34, 'min_samples_leaf': 58, 'criterion': 'entropy'}.
Trial 748 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 867, 'max_depth': 12, 'min_samples_split': 30, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 749 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 548, 'max_depth': 8, 'min_samples_split': 20, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 750 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 787, 'max_depth': 10, 'min_samples_split': 26, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 751 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 848, 'max_depth': 15, 'min_samples_split': 39, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 752 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 831, 'max_depth': 12, 'min_samples_split': 34, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 753 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 800, 'max_depth': 52, 'min_samples_split': 14, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 754 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 814, 'max_depth': 6, 'min_samples_split': 29, 'min_samples_leaf': 60, 'criterion': 'entropy'}.
Trial 755 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 753, 'max_depth': 8, 'min_samples_split': 22, 'min_samples_leaf': 46, 'criterion': 'entropy'}.
Trial 756 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 778, 'max_depth': 10, 'min_samples_split': 97, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 757 finished with value: 0.717391304347826 and parameters: {'n_estimators': 847, 'max_depth': 13, 'min_samples_split': 44, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 758 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 583, 'max_depth': 7, 'min_samples_split': 33, 'min_samples_leaf': 57, 'criterion': 'entropy'}.
Trial 759 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 719, 'max_depth': 11, 'min_samples_split': 37, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 760 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 883, 'max_depth': 17, 'min_samples_split': 25, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 761 finished with value: 0.717391304347826 and parameters: {'n_estimators': 795, 'max_depth': 9, 'min_samples_split': 17, 'min_samples_leaf': 55, 'criterion': 'gini'}.
Trial 762 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 826, 'max_depth': 41, 'min_samples_split': 29, 'min_samples_leaf': 63, 'criterion': 'entropy'}.
Trial 763 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 536, 'max_depth': 14, 'min_samples_split': 9, 'min_samples_leaf': 47, 'criterion': 'entropy'}.
Trial 764 finished with value: 0.6413043478260869 and parameters: {'n_estimators': 863, 'max_depth': 5, 'min_samples_split': 39, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 765 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 809, 'max_depth': 80, 'min_samples_split': 33, 'min_samples_leaf': 59, 'criterion': 'entropy'}.
Trial 766 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 839, 'max_depth': 21, 'min_samples_split': 22, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 767 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 490, 'max_depth': 71, 'min_samples_split': 109, 'min_samples_leaf': 45, 'criterion': 'entropy'}.
Trial 768 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 770, 'max_depth': 11, 'min_samples_split': 26, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 769 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 820, 'max_depth': 8, 'min_samples_split': 41, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 770 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 788, 'max_depth': 12, 'min_samples_split': 30, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 771 finished with value: 0.717391304347826 and parameters: {'n_estimators': 566, 'max_depth': 9, 'min_samples_split': 36, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 772 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 747, 'max_depth': 7, 'min_samples_split': 47, 'min_samples_leaf': 66, 'criterion': 'entropy'}.
Trial 773 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 860, 'max_depth': 15, 'min_samples_split': 19, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 774 finished with value: 0.717391304347826 and parameters: {'n_estimators': 805, 'max_depth': 10, 'min_samples_split': 32, 'min_samples_leaf': 57, 'criterion': 'entropy'}.
Trial 775 finished with value: 0.717391304347826 and parameters: {'n_estimators': 832, 'max_depth': 13, 'min_samples_split': 25, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 776 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 612, 'max_depth': 7, 'min_samples_split': 28, 'min_samples_leaf': 47, 'criterion': 'entropy'}.
Trial 777 finished with value: 0.717391304347826 and parameters: {'n_estimators': 791, 'max_depth': 11, 'min_samples_split': 52, 'min_samples_leaf': 61, 'criterion': 'entropy'}.
Trial 778 finished with value: 0.717391304347826 and parameters: {'n_estimators': 815, 'max_depth': 9, 'min_samples_split': 36, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 779 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 697, 'max_depth': 13, 'min_samples_split': 14, 'min_samples_leaf': 42, 'criterion': 'entropy'}.
Trial 780 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 846, 'max_depth': 6, 'min_samples_split': 103, 'min_samples_leaf': 50, 'criterion': 'gini'}.
Trial 781 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 738, 'max_depth': 10, 'min_samples_split': 20, 'min_samples_leaf': 44, 'criterion': 'entropy'}.
Trial 782 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 767, 'max_depth': 26, 'min_samples_split': 41, 'min_samples_leaf': 72, 'criterion': 'entropy'}.
Trial 783 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 876, 'max_depth': 16, 'min_samples_split': 31, 'min_samples_leaf': 58, 'criterion': 'entropy'}.
Trial 784 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 507, 'max_depth': 12, 'min_samples_split': 23, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 785 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 399, 'max_depth': 8, 'min_samples_split': 34, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 786 finished with value: 0.6413043478260869 and parameters: {'n_estimators': 827, 'max_depth': 5, 'min_samples_split': 28, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 787 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 782, 'max_depth': 29, 'min_samples_split': 38, 'min_samples_leaf': 46, 'criterion': 'entropy'}.
Trial 788 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 796, 'max_depth': 9, 'min_samples_split': 26, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 789 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 855, 'max_depth': 74, 'min_samples_split': 17, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 790 finished with value: 0.717391304347826 and parameters: {'n_estimators': 835, 'max_depth': 11, 'min_samples_split': 43, 'min_samples_leaf': 59, 'criterion': 'entropy'}.
Trial 791 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 811, 'max_depth': 14, 'min_samples_split': 32, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 792 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 528, 'max_depth': 35, 'min_samples_split': 22, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 793 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 592, 'max_depth': 7, 'min_samples_split': 36, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 794 finished with value: 0.717391304347826 and parameters: {'n_estimators': 762, 'max_depth': 11, 'min_samples_split': 29, 'min_samples_leaf': 57, 'criterion': 'entropy'}.
Trial 795 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 810, 'max_depth': 9, 'min_samples_split': 25, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 796 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 840, 'max_depth': 12, 'min_samples_split': 33, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 797 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 778, 'max_depth': 7, 'min_samples_split': 18, 'min_samples_leaf': 46, 'criterion': 'entropy'}.
Trial 798 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 556, 'max_depth': 9, 'min_samples_split': 39, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 799 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 823, 'max_depth': 14, 'min_samples_split': 70, 'min_samples_leaf': 53, 'criterion': 'gini'}.
Trial 800 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 799, 'max_depth': 10, 'min_samples_split': 11, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 801 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 858, 'max_depth': 12, 'min_samples_split': 29, 'min_samples_leaf': 62, 'criterion': 'entropy'}.
Trial 802 finished with value: 0.6304347826086957 and parameters: {'n_estimators': 722, 'max_depth': 5, 'min_samples_split': 22, 'min_samples_leaf': 47, 'criterion': 'entropy'}.
Trial 803 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 822, 'max_depth': 16, 'min_samples_split': 46, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 804 finished with value: 0.717391304347826 and parameters: {'n_estimators': 881, 'max_depth': 8, 'min_samples_split': 36, 'min_samples_leaf': 59, 'criterion': 'entropy'}.
Trial 805 finished with value: 0.717391304347826 and parameters: {'n_estimators': 789, 'max_depth': 10, 'min_samples_split': 32, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 806 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 835, 'max_depth': 7, 'min_samples_split': 25, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 807 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 805, 'max_depth': 13, 'min_samples_split': 40, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 808 finished with value: 0.717391304347826 and parameters: {'n_estimators': 750, 'max_depth': 11, 'min_samples_split': 27, 'min_samples_leaf': 44, 'criterion': 'entropy'}.
